년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
Oct-22,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,3805,3697,0,0
Oct-22,KAL,KE,대한항공,국제,PEK,도착,부정기,화물,0,0,0,122798,72367,8342,0
Oct-22,KAL,KE,대한항공,국제,PEK,출발,부정기,화물,0,0,0,99768,24492,17917,0
Oct-22,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,1582723,1152843,0,0
Oct-22,KAL,KE,대한항공,국제,PEN,도착,부정기,화물,0,0,0,65732,63651,0,0
Oct-22,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,833809,676330,0,0
Oct-22,KAL,KE,대한항공,국제,PEN,출발,부정기,화물,0,0,0,25276,25276,0,0
Oct-22,KAL,KE,대한항공,국제,PNH,도착,정기,여객,1900,12,1799,29515,14710,4126,95627
Oct-22,KAL,KE,대한항공,국제,PNH,도착,부정기,여객,79,0,147,7766,4904,606,5605
Oct-22,KAL,KE,대한항공,국제,PNH,출발,정기,여객,2066,13,2032,43079,17315,1443,111757
Oct-22,KAL,KE,대한항공,국제,PNH,출발,부정기,여객,132,2,85,2528,1669,0,5138
Oct-22,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,3134751,2537591,1607,0
Oct-22,KAL,KE,대한항공,국제,PVG,도착,부정기,화물,0,0,0,1118694,1044446,444,0
Oct-22,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,2157054,1097873,0,0
Oct-22,KAL,KE,대한항공,국제,PVG,출발,부정기,화물,0,0,0,600001,352657,0,0
Oct-22,KAL,KE,대한항공,국제,RFD,도착,부정기,화물,0,0,0,2092,0,0,0
Oct-22,KAL,KE,대한항공,국제,RFD,출발,부정기,화물,0,0,0,865931,0,0,0
Oct-22,KAL,KE,대한항공,국제,RGN,도착,정기,여객,978,1,51,30059,5975,0,24093
Oct-22,KAL,KE,대한항공,국제,RGN,출발,정기,여객,738,0,71,18996,15276,0,21747
Oct-22,KAL,KE,대한항공,국제,RUH,도착,부정기,여객,272,0,0,330,0,0,5056
Oct-22,KAL,KE,대한항공,국제,SCL,도착,정기,화물,0,0,0,210447,91130,0,0
Oct-22,KAL,KE,대한항공,국제,SEA,도착,정기,화물,0,0,0,1163657,507025,0,0
Oct-22,KAL,KE,대한항공,국제,SEA,도착,정기,여객,3541,18,2080,63386,35722,0,143752
Oct-22,KAL,KE,대한항공,국제,SEA,도착,부정기,화물,0,0,0,40748,23937,0,0
Oct-22,KAL,KE,대한항공,국제,SEA,출발,정기,화물,0,0,0,126693,114086,0,0
Oct-22,KAL,KE,대한항공,국제,SEA,출발,정기,여객,3102,28,1441,157582,150694,0,118048
Oct-22,KAL,KE,대한항공,국제,SFO,도착,정기,화물,0,0,0,446317,274801,0,0
Oct-22,KAL,KE,대한항공,국제,SFO,도착,정기,여객,4964,31,2531,27525,18632,0,189776
Oct-22,KAL,KE,대한항공,국제,SFO,출발,정기,여객,4898,37,2157,314653,291421,0,175284
Oct-22,KAL,KE,대한항공,국제,SGN,도착,정기,화물,0,0,0,449008,389555,0,0
Oct-22,KAL,KE,대한항공,국제,SGN,도착,정기,여객,5195,31,10186,583855,439360,0,483481
Oct-22,KAL,KE,대한항공,국제,SGN,도착,부정기,화물,0,0,0,391014,380104,0,0
Oct-22,KAL,KE,대한항공,국제,SGN,출발,정기,화물,0,0,0,227132,158401,0,0
Oct-22,KAL,KE,대한항공,국제,SGN,출발,정기,여객,4671,50,11091,293165,129220,3497,531314
Oct-22,KAL,KE,대한항공,국제,SGN,출발,부정기,화물,0,0,0,159437,128092,14426,0
Oct-22,KAL,KE,대한항공,국제,SHE,도착,정기,여객,927,7,242,33587,32540,0,32532
Oct-22,KAL,KE,대한항공,국제,SHE,도착,부정기,여객,88,1,22,15565,15140,0,2652
Oct-22,KAL,KE,대한항공,국제,SHE,출발,정기,여객,962,5,0,11229,2596,0,21035
Oct-22,KAL,KE,대한항공,국제,SHE,출발,부정기,여객,108,1,0,540,0,0,2303
Oct-22,KAL,KE,대한항공,국제,SIN,도착,정기,화물,0,0,0,903550,580083,0,0
Oct-22,KAL,KE,대한항공,국제,SIN,도착,정기,여객,14555,97,2236,846245,339910,6821,244265
Oct-22,KAL,KE,대한항공,국제,SIN,출발,정기,화물,0,0,0,856946,507400,0,0
Oct-22,KAL,KE,대한항공,국제,SIN,출발,정기,여객,14106,91,2382,342414,256402,20596,268623
Oct-22,KAL,KE,대한항공,국제,SYD,도착,정기,여객,3292,35,287,63347,1937,4563,67804
Oct-22,KAL,KE,대한항공,국제,SYD,출발,정기,여객,3867,58,1060,57614,1172,42051,100994
Oct-22,KAL,KE,대한항공,국제,SZX,도착,부정기,화물,0,0,0,304335,268161,0,0
Oct-22,KAL,KE,대한항공,국제,SZX,출발,부정기,화물,0,0,0,60814,19909,0,0
Oct-22,KAL,KE,대한항공,국제,TAG,출발,부정기,여객,40,0,0,0,0,0,54
Oct-22,KAL,KE,대한항공,국제,TAO,도착,부정기,화물,0,0,0,296580,268790,8666,0
Oct-22,KAL,KE,대한항공,국제,TAO,출발,부정기,화물,0,0,0,111484,92611,0,0
Oct-22,KAL,KE,대한항공,국제,TAS,도착,정기,여객,1797,27,1259,40290,22003,15049,57386
Oct-22,KAL,KE,대한항공,국제,TAS,출발,정기,여객,1496,18,221,167228,149015,1637,49025
Oct-22,KAL,KE,대한항공,국제,TPE,도착,정기,여객,2748,21,560,244928,157763,0,54452
Oct-22,KAL,KE,대한항공,국제,TPE,출발,정기,여객,2545,25,343,318025,37319,12061,47080
Oct-22,KAL,KE,대한항공,국제,TSN,도착,정기,화물,0,0,0,1242270,1195559,5242,0
Oct-22,KAL,KE,대한항공,국제,TSN,도착,정기,여객,503,4,435,41707,39493,0,26128
Oct-22,KAL,KE,대한항공,국제,TSN,도착,부정기,화물,0,0,0,307216,297561,352,0
Oct-22,KAL,KE,대한항공,국제,TSN,도착,부정기,여객,57,0,12,0,0,0,1920
Oct-22,KAL,KE,대한항공,국제,TSN,출발,정기,화물,0,0,0,745988,507156,0,0
Oct-22,KAL,KE,대한항공,국제,TSN,출발,정기,여객,916,8,0,41411,40556,0,20502
Oct-22,KAL,KE,대한항공,국제,TSN,출발,부정기,화물,0,0,0,213591,173262,0,0
Oct-22,KAL,KE,대한항공,국제,TSN,출발,부정기,여객,49,0,2,0,0,0,1188
Oct-22,KAL,KE,대한항공,국제,UBN,도착,정기,여객,3969,23,3368,36728,14035,0,128736
Oct-22,KAL,KE,대한항공,국제,UBN,출발,정기,여객,3061,27,1683,94056,22539,2591,115189
Oct-22,KAL,KE,대한항공,국제,VCP,도착,정기,화물,0,0,0,75032,49061,0,0
Oct-22,KAL,KE,대한항공,국제,VCP,출발,정기,화물,0,0,0,276570,203648,0,0
Oct-22,KAL,KE,대한항공,국제,VIE,도착,정기,여객,3123,7,339,185214,18129,0,63599
Oct-22,KAL,KE,대한항공,국제,VIE,출발,정기,화물,0,0,0,1161945,419818,7848,0
Oct-22,KAL,KE,대한항공,국제,VIE,출발,정기,여객,2682,10,24,78439,51745,831,52121
Oct-22,KAL,KE,대한항공,국제,VIE,출발,부정기,화물,0,0,0,431835,169350,202,0
Oct-22,KAL,KE,대한항공,국제,WUH,도착,부정기,화물,0,0,0,293910,271906,3504,0
Oct-22,KAL,KE,대한항공,국제,WUH,출발,부정기,화물,0,0,0,101353,40903,0,0
Oct-22,KAL,KE,대한항공,국제,XIY,도착,정기,화물,0,0,0,272834,244101,0,0
Oct-22,KAL,KE,대한항공,국제,XIY,도착,부정기,여객,182,0,0,0,0,0,6176
Oct-22,KAL,KE,대한항공,국제,XIY,출발,정기,화물,0,0,0,332566,206739,0,0
Oct-22,KAL,KE,대한항공,국제,XIY,출발,부정기,여객,331,0,0,320,0,0,11663
Oct-22,KAL,KE,대한항공,국제,XMN,도착,부정기,화물,0,0,0,105519,68731,700,0
Oct-22,KAL,KE,대한항공,국제,XMN,출발,부정기,화물,0,0,0,36879,17388,0,0
Oct-22,KAL,KE,대한항공,국제,YHZ,도착,부정기,화물,0,0,0,515741,378252,0,0
Oct-22,KAL,KE,대한항공,국제,YVR,도착,정기,화물,0,0,0,98896,22352,0,0
Oct-22,KAL,KE,대한항공,국제,YVR,도착,정기,여객,5999,78,936,115788,84114,0,179891
Oct-22,KAL,KE,대한항공,국제,YVR,출발,정기,여객,4680,71,994,168810,81196,55812,190231
Oct-22,KAL,KE,대한항공,국제,YYZ,도착,정기,화물,0,0,0,300027,148665,0,0
Oct-22,KAL,KE,대한항공,국제,YYZ,도착,정기,여객,3882,41,1525,25739,9118,0,152416
Oct-22,KAL,KE,대한항공,국제,YYZ,도착,부정기,화물,0,0,0,36340,22404,0,0
Oct-22,KAL,KE,대한항공,국제,YYZ,출발,정기,화물,0,0,0,492754,351007,2304,0
Oct-22,KAL,KE,대한항공,국제,YYZ,출발,정기,여객,3416,58,1754,182950,125590,36243,170733
Oct-22,KAL,KE,대한항공,국제,YYZ,출발,부정기,화물,0,0,0,36353,18443,0,0
Oct-22,KAL,KE,대한항공,국제,ZRH,도착,정기,화물,0,0,0,361972,128007,0,0
Oct-22,KAL,KE,대한항공,국제,ZRH,출발,정기,화물,0,0,0,481,400,0,0
Oct-22,KLM,KL,KLM네덜란드항공,국제,AMS,도착,정기,여객,3159,9,59,112778,0,0,54782
Oct-22,KLM,KL,KLM네덜란드항공,국제,AMS,출발,정기,여객,3392,11,20,188471,0,3262,87465
Oct-22,KLM,KL,KLM네덜란드항공,국제,AMS,출발,부정기,여객,0,0,0,11532,0,1214,0
Oct-22,KZR,KC,아스타나항공,국제,ALA,도착,정기,여객,4927,42,298,12368,0,2699,87231
Oct-22,KZR,KC,아스타나항공,국제,ALA,출발,정기,여객,3693,35,314,116643,0,2985,92700
Oct-22,LAO,QV,라오 항공,국제,VTE,도착,정기,여객,1787,2,123,907,0,403,27281
Oct-22,LAO,QV,라오 항공,국제,VTE,출발,정기,여객,2013,2,119,25632,0,983,37708
Oct-22,LHA,GI,롱하오 항공,국제,YNT,도착,부정기,화물,0,0,0,199062,0,0,0
Oct-22,LHA,GI,롱하오 항공,국제,YNT,출발,부정기,화물,0,0,0,240114,0,0,0
Oct-22,LOT,LO,LOT 폴란드항공,국제,BUD,도착,정기,여객,2078,4,5,70864,0,151,38074
Oct-22,LOT,LO,LOT 폴란드항공,국제,BUD,출발,정기,여객,2213,8,14,92032,0,0,50255
Oct-22,LOT,LO,LOT 폴란드항공,국제,WAW,도착,정기,여객,6078,12,75,271980,0,16219,107332
Oct-22,LOT,LO,LOT 폴란드항공,국제,WAW,출발,정기,여객,5707,16,19,204697,0,3057,113702
Oct-22,MAS,MH,말레이시아항공,국제,KUL,도착,정기,여객,5562,29,120,190687,0,3516,89632
Oct-22,MAS,MH,말레이시아항공,국제,KUL,도착,부정기,화물,0,0,0,1000,0,0,0
Oct-22,MAS,MH,말레이시아항공,국제,KUL,출발,정기,여객,5341,33,214,410234,0,7100,104772
Oct-22,MAS,MH,말레이시아항공,국제,KUL,출발,부정기,화물,0,0,0,23826,0,1540,0
Oct-22,MGL,OM,몽골항공,국제,UBN,도착,정기,여객,5486,60,1985,8788,0,3034,132654
Oct-22,MGL,OM,몽골항공,국제,UBN,도착,부정기,화물,0,0,0,11940,9,0,0
Oct-22,MGL,OM,몽골항공,국제,UBN,도착,부정기,여객,151,1,7,0,0,0,2874
Oct-22,MGL,OM,몽골항공,국제,UBN,출발,정기,여객,4218,45,1523,51389,0,753,139351
Oct-22,MGL,OM,몽골항공,국제,UBN,출발,부정기,화물,0,0,0,97376,0,0,0
Oct-22,MGL,OM,몽골항공,국제,UBN,출발,부정기,여객,38,0,0,1244,0,0,1047
Oct-22,MMA,8M,미얀마 국제항공,국제,RGN,도착,정기,여객,1026,1,14,12639,0,7371,27984
Oct-22,MMA,8M,미얀마 국제항공,국제,RGN,출발,정기,여객,1215,1,0,6552,0,0,30891
Oct-22,NCR,N8,내셔널항공,국제,ANC,출발,부정기,화물,0,0,0,84147,0,0,0
Oct-22,PAC,PO,폴라에어카고,국제,ANC,도착,정기,화물,0,0,0,120727,49978,0,0
Oct-22,PAC,PO,폴라에어카고,국제,ANC,출발,정기,화물,0,0,0,83886,11676,0,0
Oct-22,PAC,PO,폴라에어카고,국제,CVG,도착,정기,화물,0,0,0,1408984,339073,0,0
Oct-22,PAC,PO,폴라에어카고,국제,HKG,도착,정기,화물,0,0,0,293952,95562,0,0
Oct-22,PAC,PO,폴라에어카고,국제,HKG,출발,정기,화물,0,0,0,1500020,721789,0,0
Oct-22,PAC,PO,폴라에어카고,국제,LAX,도착,정기,화물,0,0,0,1497831,519870,0,0
Oct-22,PAC,PO,폴라에어카고,국제,LAX,출발,정기,화물,0,0,0,594889,186814,0,0
Oct-22,PAC,PO,폴라에어카고,국제,LEJ,도착,정기,화물,0,0,0,152621,0,0,0
Oct-22,PAC,PO,폴라에어카고,국제,LEJ,출발,정기,화물,0,0,0,20928,0,0,0
Oct-22,PAC,PO,폴라에어카고,국제,MIA,도착,정기,화물,0,0,0,322197,116875,0,0
Oct-22,PAC,PO,폴라에어카고,국제,MIA,출발,정기,화물,0,0,0,390,390,0,0
Oct-22,PAC,PO,폴라에어카고,국제,MXP,도착,정기,화물,0,0,0,205079,34438,0,0
Oct-22,PAC,PO,폴라에어카고,국제,NGO,도착,정기,화물,0,0,0,370829,108427,0,0
Oct-22,PAC,PO,폴라에어카고,국제,NGO,출발,정기,화물,0,0,0,1745135,117263,0,0
Oct-22,PAC,PO,폴라에어카고,국제,NRT,도착,정기,화물,0,0,0,666819,141499,0,0
Oct-22,PAC,PO,폴라에어카고,국제,NRT,출발,정기,화물,0,0,0,15381,0,0,0
Oct-22,PAC,PO,폴라에어카고,국제,PVG,출발,정기,화물,0,0,0,1142270,719684,0,0
Oct-22,PAC,PO,폴라에어카고,국제,SIN,도착,정기,화물,0,0,0,68471,0,0,0
Oct-22,PAC,PO,폴라에어카고,국제,SIN,출발,정기,화물,0,0,0,111291,90126,0,0
Oct-22,PAC,PO,폴라에어카고,국제,SZX,출발,정기,화물,0,0,0,337805,98136,0,0
Oct-22,PAC,PO,폴라에어카고,국제,TPE,도착,정기,화물,0,0,0,53544,21496,0,0
Oct-22,PAC,PO,폴라에어카고,국제,TPE,출발,정기,화물,0,0,0,956638,139602,0,0
Oct-22,PAL,PR,필리핀항공,국제,MNL,도착,정기,여객,5207,15,86,95397,0,0,80282
Oct-22,PAL,PR,필리핀항공,국제,MNL,출발,정기,여객,5476,21,277,160891,0,490,107329
Oct-22,QDA,QW,청도항공,국제,TAO,도착,정기,여객,579,0,1,0,0,0,12578
Oct-22,QDA,QW,청도항공,국제,TAO,도착,부정기,여객,49,0,0,0,0,0,820
Oct-22,QDA,QW,청도항공,국제,TAO,출발,정기,여객,625,3,0,617,0,0,15618
Oct-22,QDA,QW,청도항공,국제,TAO,출발,부정기,여객,107,1,0,0,0,0,2664
Oct-22,QFA,QF,콴타스항공,국제,ANC,출발,정기,화물,0,0,0,70620,4955,0,0
Oct-22,QFA,QF,콴타스항공,국제,JFK,출발,정기,화물,0,0,0,8828,0,0,0
Oct-22,QFA,QF,콴타스항공,국제,PVG,도착,정기,화물,0,0,0,3857,0,0,0
Oct-22,QFA,QF,콴타스항공,국제,SYD,도착,정기,화물,0,0,0,7825,0,0,0
Oct-22,QTR,QR,카타르항공,국제,DOH,도착,정기,화물,0,0,0,1472234,0,0,0
Oct-22,QTR,QR,카타르항공,국제,DOH,도착,정기,여객,12222,34,21,490914,0,19018,233085
Oct-22,QTR,QR,카타르항공,국제,DOH,도착,부정기,화물,0,0,0,86712,0,0,0
Oct-22,QTR,QR,카타르항공,국제,DOH,출발,정기,화물,0,0,0,1450134,0,23978,0
Oct-22,QTR,QR,카타르항공,국제,DOH,출발,정기,여객,11766,35,57,347253,0,15316,259040
Oct-22,QTR,QR,카타르항공,국제,DOH,출발,부정기,화물,0,0,0,98880,0,2549,0
Oct-22,SIA,SQ,싱가폴항공,국제,LAX,도착,부정기,화물,0,0,0,68815,1490,0,0
Oct-22,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,화물,0,0,0,10038,0,0,0
Oct-22,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,여객,19448,166,255,606498,0,6159,312966
Oct-22,SIA,SQ,싱가폴항공,국제,SIN,도착,부정기,화물,0,0,0,41118,0,0,0
Oct-22,SIA,SQ,싱가폴항공,국제,SIN,출발,정기,여객,19237,191,169,399223,0,7349,399653
Oct-22,SVA,SV,사우디아 항공,국제,JED,출발,정기,여객,1117,4,14,113775,0,0,23894
Oct-22,SVA,SV,사우디아 항공,국제,RUH,도착,정기,여객,2685,11,26,63786,0,0,54084
Oct-22,SVA,SV,사우디아 항공,국제,RUH,출발,정기,여객,1608,15,10,53047,0,2452,42132
Oct-22,SWM,ZA,스카이앙코르항공,국제,PNH,도착,정기,여객,1197,10,0,9685,0,4231,22216
Oct-22,SWM,ZA,스카이앙코르항공,국제,PNH,출발,정기,여객,802,22,0,3092,0,1018,15976
Oct-22,TAX,XJ,타이 에어아시아 엑스,국제,BKK,도착,정기,여객,10433,25,0,160875,0,0,115495
Oct-22,TAX,XJ,타이 에어아시아 엑스,국제,BKK,도착,부정기,여객,3724,4,0,23667,0,0,32257
Oct-22,TAX,XJ,타이 에어아시아 엑스,국제,BKK,출발,정기,여객,9623,30,259,168049,0,11680,109335
Oct-22,TAX,XJ,타이 에어아시아 엑스,국제,BKK,출발,부정기,여객,3304,15,43,15146,0,0,45394
Oct-22,TGW,TR,스쿠트타이거항공,국제,SIN,도착,정기,여객,6411,39,0,26627,0,407,77376
Oct-22,TGW,TR,스쿠트타이거항공,국제,SIN,도착,부정기,여객,2734,15,0,11542,0,0,31498
Oct-22,TGW,TR,스쿠트타이거항공,국제,SIN,출발,정기,여객,6587,39,0,98348,0,1031,98390
Oct-22,TGW,TR,스쿠트타이거항공,국제,SIN,출발,부정기,여객,2732,11,0,57647,0,1129,41183
Oct-22,TGW,TR,스쿠트타이거항공,국제,TPE,도착,정기,여객,491,3,0,5277,0,0,5225
Oct-22,TGW,TR,스쿠트타이거항공,국제,TPE,출발,정기,여객,83,0,0,0,0,0,876
Oct-22,THA,TG,타이항공,국제,BKK,도착,정기,여객,15266,70,171,804258,0,38954,249165
Oct-22,THA,TG,타이항공,국제,BKK,도착,부정기,여객,236,2,0,18302,0,1064,4030
Oct-22,THA,TG,타이항공,국제,BKK,출발,정기,여객,14340,76,475,382592,0,5136,267296
Oct-22,THA,TG,타이항공,국제,BKK,출발,부정기,여객,272,3,4,14350,0,0,4855
Oct-22,THY,TK,터키항공,국제,IST,도착,정기,화물,0,0,0,629897,0,2785,0
Oct-22,THY,TK,터키항공,국제,IST,도착,정기,여객,15756,30,49,575486,0,4990,278783
Oct-22,THY,TK,터키항공,국제,IST,도착,부정기,화물,0,0,0,71542,0,0,0
Oct-22,THY,TK,터키항공,국제,IST,출발,정기,화물,0,0,0,638032,1905,0,0
Oct-22,THY,TK,터키항공,국제,IST,출발,정기,여객,14209,27,38,486005,0,0,259554
Oct-22,THY,TK,터키항공,국제,IST,출발,부정기,화물,0,0,0,87894,4153,0,0
Oct-22,TTW,IT,타이거에어 타이완,국제,TPE,도착,정기,여객,841,3,0,2354,0,0,9018
Oct-22,TTW,IT,타이거에어 타이완,국제,TPE,도착,부정기,여객,56,0,0,0,0,0,591
Oct-22,TTW,IT,타이거에어 타이완,국제,TPE,출발,정기,여객,624,2,0,10406,0,0,9918
Oct-22,TTW,IT,타이거에어 타이완,국제,TPE,출발,부정기,여객,72,0,0,0,0,0,911
Oct-22,TWB,TW,티웨이항공,국제,BKK,도착,정기,여객,9691,19,5,144111,0,4053,105050
Oct-22,TWB,TW,티웨이항공,국제,BKK,출발,정기,여객,9032,16,316,219064,0,0,92517
Oct-22,TWB,TW,티웨이항공,국제,CEB,도착,정기,여객,2652,30,0,0,0,0,24532
Oct-22,TWB,TW,티웨이항공,국제,CEB,출발,정기,여객,2895,29,15,0,0,0,22459
Oct-22,TWB,TW,티웨이항공,국제,DAD,도착,정기,여객,3074,17,0,5247,0,568,26745
Oct-22,TWB,TW,티웨이항공,국제,DAD,출발,정기,여객,3285,22,0,17,0,0,27060
Oct-22,TWB,TW,티웨이항공,국제,FRU,도착,부정기,여객,335,5,2,251,0,0,7018
Oct-22,TWB,TW,티웨이항공,국제,FRU,출발,부정기,여객,141,3,6,8725,0,0,4958
Oct-22,TWB,TW,티웨이항공,국제,FUK,도착,정기,여객,4730,16,9,0,0,0,52628
Oct-22,TWB,TW,티웨이항공,국제,FUK,도착,부정기,여객,277,0,3,0,0,0,2203
Oct-22,TWB,TW,티웨이항공,국제,FUK,출발,정기,여객,4991,16,21,0,0,0,47571
Oct-22,TWB,TW,티웨이항공,국제,FUK,출발,부정기,여객,548,2,1,0,0,0,3903
Oct-22,TWB,TW,티웨이항공,국제,GUM,도착,정기,여객,2624,36,2,0,0,0,32358
Oct-22,TWB,TW,티웨이항공,국제,GUM,출발,정기,여객,2780,34,4,0,0,0,31923
Oct-22,TWB,TW,티웨이항공,국제,KIX,도착,정기,여객,4878,13,4,14230,0,0,47531
Oct-22,TWB,TW,티웨이항공,국제,KIX,도착,부정기,여객,681,3,1,220,0,0,6359
Oct-22,TWB,TW,티웨이항공,국제,KIX,출발,정기,여객,4903,9,44,15311,0,1024,48112
Oct-22,TWB,TW,티웨이항공,국제,KIX,출발,부정기,여객,892,0,1,0,0,0,7258
Oct-22,TWB,TW,티웨이항공,국제,KLO,도착,정기,여객,4757,5,0,0,0,0,50647
Oct-22,TWB,TW,티웨이항공,국제,KLO,출발,정기,여객,4660,6,7,0,0,0,42222
Oct-22,TWB,TW,티웨이항공,국제,NRT,도착,정기,여객,3468,10,8,10657,0,0,34887
Oct-22,TWB,TW,티웨이항공,국제,NRT,도착,부정기,여객,1578,7,3,8467,0,0,17201
Oct-22,TWB,TW,티웨이항공,국제,NRT,출발,정기,여객,3463,7,7,9575,0,2144,41009
Oct-22,TWB,TW,티웨이항공,국제,NRT,출발,부정기,여객,1629,2,1,4992,0,0,19872
Oct-22,TWB,TW,티웨이항공,국제,SGN,도착,정기,여객,4304,14,10,57348,0,1356,40034
Oct-22,TWB,TW,티웨이항공,국제,SGN,출발,정기,여객,3495,15,15,24171,0,10992,58338
Oct-22,TWB,TW,티웨이항공,국제,SIN,도착,정기,여객,9001,21,11,160287,0,24909,97765
Oct-22,TWB,TW,티웨이항공,국제,SIN,출발,정기,여객,7766,29,10,202028,0,6061,86494
Oct-22,TWB,TW,티웨이항공,국제,SPN,도착,정기,여객,2664,17,2,0,0,0,33393
Oct-22,TWB,TW,티웨이항공,국제,SPN,출발,정기,여객,2711,19,2,0,0,0,31367
Oct-22,TWB,TW,티웨이항공,국제,VTE,도착,부정기,여객,36,0,0,0,0,0,457
Oct-22,TWB,TW,티웨이항공,국제,VTE,출발,부정기,여객,138,0,0,2020,0,0,2313
Oct-22,TWB,TW,티웨이항공,국제,WUH,도착,정기,여객,211,0,50,696,0,0,4274
Oct-22,TWB,TW,티웨이항공,국제,WUH,출발,정기,여객,542,1,0,41,0,0,10184
Oct-22,TZP,ZG,집에어 도쿄,국제,NRT,도착,정기,여객,7310,18,5,256297,0,14472,57061
Oct-22,TZP,ZG,집에어 도쿄,국제,NRT,출발,정기,여객,6827,23,5,260619,0,3394,69818
Oct-22,UAE,EK,에미리트항공,국제,DXB,도착,정기,여객,15005,29,45,441392,0,4372,283630
Oct-22,UAE,EK,에미리트항공,국제,DXB,출발,정기,여객,14913,30,78,343930,0,0,297667
Oct-22,UAL,UA,유나이티드항공,국제,SFO,도착,정기,여객,6999,18,651,194250,0,62545,176718
Oct-22,UAL,UA,유나이티드항공,국제,SFO,출발,정기,여객,7430,32,461,522981,0,36497,207853
Oct-22,UBA,UB,미얀마 항공,국제,RGN,도착,부정기,여객,545,0,0,1814,0,0,13225
Oct-22,UBA,UB,미얀마 항공,국제,RGN,출발,부정기,여객,0,0,0,1063,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,ANC,도착,정기,화물,0,0,0,501959,2274,0,0
Oct-22,UPS,5X,유피에스항공,국제,ANC,출발,정기,화물,0,0,0,1340745,112375,0,0
Oct-22,UPS,5X,유피에스항공,국제,ANC,출발,부정기,화물,0,0,0,2108,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,CGN,출발,정기,화물,0,0,0,265882,2215,0,0
Oct-22,UPS,5X,유피에스항공,국제,CGO,도착,정기,화물,0,0,0,117689,106649,0,0
Oct-22,UPS,5X,유피에스항공,국제,CGO,도착,부정기,화물,0,0,0,204,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,CGO,출발,정기,화물,0,0,0,283647,49609,0,0
Oct-22,UPS,5X,유피에스항공,국제,DXB,도착,정기,화물,0,0,0,41,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,HAN,도착,정기,화물,0,0,0,11070,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,HKG,출발,정기,화물,0,0,0,112179,1478,0,0
Oct-22,UPS,5X,유피에스항공,국제,PVG,도착,정기,화물,0,0,0,39109,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,PVG,출발,정기,화물,0,0,0,884,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,SYD,도착,정기,화물,0,0,0,219123,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,SZX,도착,정기,화물,0,0,0,485367,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,SZX,출발,정기,화물,0,0,0,326336,56744,0,0
Oct-22,UPS,5X,유피에스항공,국제,SZX,출발,부정기,화물,0,0,0,41080,2692,0,0
Oct-22,UPS,5X,유피에스항공,국제,TPE,도착,부정기,화물,0,0,0,1886,0,0,0
Oct-22,UPS,5X,유피에스항공,국제,TPE,출발,정기,화물,0,0,0,150458,5642,0,0
Oct-22,UPS,5X,유피에스항공,국제,TPE,출발,부정기,화물,0,0,0,19077,0,0,0
Oct-22,UZB,HY,우즈베키스탄항공,국제,TAS,도착,정기,여객,3995,44,326,56374,0,1220,78294
Oct-22,UZB,HY,우즈베키스탄항공,국제,TAS,도착,부정기,화물,0,0,0,5982,0,0,0
Oct-22,UZB,HY,우즈베키스탄항공,국제,TAS,출발,정기,여객,2551,25,330,235858,0,45939,73154
Oct-22,UZB,HY,우즈베키스탄항공,국제,TAS,출발,부정기,화물,0,0,0,957612,0,0,0
Oct-22,VJC,VJ,비엣제트항공,국제,CXR,도착,정기,여객,5343,29,0,2640,0,0,60989
Oct-22,VJC,VJ,비엣제트항공,국제,CXR,출발,정기,여객,5454,30,7,0,0,0,49944
Oct-22,VJC,VJ,비엣제트항공,국제,DAD,도착,정기,여객,11424,41,0,87068,0,1641,104560
Oct-22,VJC,VJ,비엣제트항공,국제,DAD,출발,정기,여객,10321,38,14,17311,0,0,74337
Oct-22,VJC,VJ,비엣제트항공,국제,HAN,도착,정기,여객,12063,27,0,78858,0,0,122753
Oct-22,VJC,VJ,비엣제트항공,국제,HAN,출발,정기,여객,10498,28,19,44780,0,0,122903
Oct-22,VJC,VJ,비엣제트항공,국제,HPH,도착,정기,여객,3401,85,0,23911,0,0,60047
Oct-22,VJC,VJ,비엣제트항공,국제,HPH,출발,정기,여객,3133,68,1,0,0,0,66877
Oct-22,VJC,VJ,비엣제트항공,국제,PQC,도착,정기,여객,5542,60,0,0,0,0,61963
Oct-22,VJC,VJ,비엣제트항공,국제,PQC,출발,정기,여객,5378,62,0,0,0,0,50436
