년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
Jan-24,APZ,YP,에어 프레미아,국제,BCN,도착,부정기,여객,2711,0,0,45667,0,0,47321
Jan-24,APZ,YP,에어 프레미아,국제,BCN,출발,부정기,여객,2711,0,0,34163,25241,0,41599
Jan-24,APZ,YP,에어 프레미아,국제,BKK,도착,정기,여객,6541,16,96,171721,0,0,103141
Jan-24,APZ,YP,에어 프레미아,국제,BKK,출발,정기,여객,6832,27,89,162074,18777,0,103793
Jan-24,APZ,YP,에어 프레미아,국제,DAC,도착,부정기,여객,380,3,0,0,0,0,17710
Jan-24,APZ,YP,에어 프레미아,국제,DAC,출발,부정기,여객,529,11,0,0,0,0,27532
Jan-24,APZ,YP,에어 프레미아,국제,EWR,도착,정기,여객,4581,35,12,59763,0,0,112368
Jan-24,APZ,YP,에어 프레미아,국제,EWR,출발,정기,여객,4813,27,92,77335,2581,0,133415
Jan-24,APZ,YP,에어 프레미아,국제,HNL,도착,부정기,여객,3781,12,0,0,0,0,69692
Jan-24,APZ,YP,에어 프레미아,국제,HNL,출발,부정기,여객,5130,22,58,76808,22757,0,81608
Jan-24,APZ,YP,에어 프레미아,국제,LAX,도착,정기,여객,6778,22,1,164903,0,228,156419
Jan-24,APZ,YP,에어 프레미아,국제,LAX,출발,정기,여객,7954,21,31,362862,40356,8021,184943
Jan-24,APZ,YP,에어 프레미아,국제,NRT,도착,정기,여객,7244,19,4,70738,0,0,89386
Jan-24,APZ,YP,에어 프레미아,국제,NRT,출발,정기,여객,7710,14,0,196567,24606,0,74282
Jan-24,ASV,RS,에어서울,국제,CXR,도착,정기,여객,9283,66,0,0,0,0,111376
Jan-24,ASV,RS,에어서울,국제,CXR,출발,정기,여객,9437,62,0,0,0,0,89506
Jan-24,ASV,RS,에어서울,국제,DAD,도착,정기,여객,5837,10,4,43654,0,15127,64926
Jan-24,ASV,RS,에어서울,국제,DAD,출발,정기,여객,6139,15,3,0,0,0,50550
Jan-24,ASV,RS,에어서울,국제,DYG,도착,정기,여객,1258,0,0,0,0,0,14908
Jan-24,ASV,RS,에어서울,국제,DYG,출발,정기,여객,1220,0,0,0,0,0,11413
Jan-24,ASV,RS,에어서울,국제,FUK,도착,정기,여객,11387,46,0,0,0,0,118383
Jan-24,ASV,RS,에어서울,국제,FUK,출발,정기,여객,11983,50,3,0,0,0,92510
Jan-24,ASV,RS,에어서울,국제,KIX,도착,정기,여객,16626,24,2,0,0,0,179420
Jan-24,ASV,RS,에어서울,국제,KIX,출발,정기,여객,18253,25,2,0,0,0,163023
Jan-24,ASV,RS,에어서울,국제,KLO,도착,정기,여객,5643,7,0,0,0,0,61029
Jan-24,ASV,RS,에어서울,국제,KLO,출발,정기,여객,5939,10,1,0,0,0,57860
Jan-24,ASV,RS,에어서울,국제,NRT,도착,정기,여객,18115,37,7,10230,0,25,194692
Jan-24,ASV,RS,에어서울,국제,NRT,출발,정기,여객,19830,32,11,27002,0,15171,189134
Jan-24,ASV,RS,에어서울,국제,TAK,도착,정기,여객,4930,19,3,0,0,0,45354
Jan-24,ASV,RS,에어서울,국제,TAK,출발,정기,여객,5306,13,9,0,0,0,41417
Jan-24,ASV,RS,에어서울,국제,YGJ,도착,정기,여객,2246,5,2,0,0,0,21320
Jan-24,ASV,RS,에어서울,국제,YGJ,출발,정기,여객,2314,3,2,0,0,0,17405
Jan-24,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,정기,화물,0,0,0,569372,0,0,0
Jan-24,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,정기,화물,0,0,0,988641,0,0,0
Jan-24,BOX,3S,에어로로직,국제,FRA,도착,정기,화물,0,0,0,196466,0,0,0
Jan-24,BOX,3S,에어로로직,국제,HKG,출발,정기,화물,0,0,0,288896,0,0,0
Jan-24,BOX,3S,에어로로직,국제,KIX,출발,정기,화물,0,0,0,178062,0,0,0
Jan-24,BOX,3S,에어로로직,국제,LEJ,도착,정기,화물,0,0,0,1339781,0,0,0
Jan-24,CAL,CI,중화항공,국제,KHH,도착,정기,여객,5226,30,136,13336,0,0,71231
Jan-24,CAL,CI,중화항공,국제,KHH,출발,정기,여객,5238,33,69,22528,0,0,91437
Jan-24,CAL,CI,중화항공,국제,TPE,도착,정기,여객,17600,53,336,611978,0,24202,236701
Jan-24,CAL,CI,중화항공,국제,TPE,출발,정기,여객,16984,66,713,573376,0,27959,303738
Jan-24,CBJ,JD,북경수도항공,국제,TAO,도착,부정기,여객,19,0,0,0,0,0,220
Jan-24,CBJ,JD,북경수도항공,국제,TAO,출발,부정기,여객,99,0,0,0,0,0,1029
Jan-24,CCA,CA,중국국제항공,국제,CKG,도착,정기,여객,1303,2,86,2198,0,0,19221
Jan-24,CCA,CA,중국국제항공,국제,CKG,출발,정기,여객,1232,13,10,7478,0,0,17280
Jan-24,CCA,CA,중국국제항공,국제,HGH,도착,정기,여객,3406,4,118,29667,0,0,43075
Jan-24,CCA,CA,중국국제항공,국제,HGH,출발,정기,여객,3903,9,18,9834,0,464,54313
Jan-24,CCA,CA,중국국제항공,국제,PEK,도착,정기,여객,7043,21,971,46010,0,0,120899
Jan-24,CCA,CA,중국국제항공,국제,PEK,출발,정기,여객,8087,29,135,45249,0,5364,140423
Jan-24,CCA,CA,중국국제항공,국제,TFU,도착,정기,여객,2145,10,112,4460,0,0,27769
Jan-24,CCA,CA,중국국제항공,국제,TFU,출발,정기,여객,2309,6,40,862,0,0,34223
Jan-24,CCA,CA,중국국제항공,국제,TSN,도착,정기,여객,1743,6,94,4305,0,0,21614
Jan-24,CCA,CA,중국국제항공,국제,TSN,출발,정기,여객,1714,5,26,1705,0,0,24426
Jan-24,CCA,CA,중국국제항공,국제,WNZ,도착,정기,여객,734,2,12,0,0,0,8586
Jan-24,CCA,CA,중국국제항공,국제,WNZ,출발,정기,여객,809,3,5,0,0,0,11563
Jan-24,CCA,CA,중국국제항공,국제,YNJ,도착,정기,여객,3295,11,49,0,0,0,51317
Jan-24,CCA,CA,중국국제항공,국제,YNJ,출발,정기,여객,3294,20,97,290,0,0,46726
Jan-24,CDG,SC,산동항공,국제,TAO,도착,정기,여객,14343,32,385,77972,0,17474,219968
Jan-24,CDG,SC,산동항공,국제,TAO,출발,정기,여객,16653,32,485,4126,0,0,238356
Jan-24,CDG,SC,산동항공,국제,TNA,도착,정기,여객,5904,7,267,54158,0,0,78046
Jan-24,CDG,SC,산동항공,국제,TNA,출발,정기,여객,6443,15,210,1312,0,0,99036
Jan-24,CDG,SC,산동항공,국제,YNT,도착,정기,여객,2146,2,66,38066,0,0,32894
Jan-24,CDG,SC,산동항공,국제,YNT,출발,정기,여객,1933,6,156,0,0,0,30398
Jan-24,CEB,5J,세부퍼시픽항공,국제,CEB,도착,정기,여객,4236,7,0,1884,0,0,38419
Jan-24,CEB,5J,세부퍼시픽항공,국제,CEB,출발,정기,여객,3747,10,1,10192,0,0,37346
Jan-24,CEB,5J,세부퍼시픽항공,국제,MNL,도착,정기,여객,12680,36,4,11399,0,0,152474
Jan-24,CEB,5J,세부퍼시픽항공,국제,MNL,출발,정기,여객,12993,39,1,71037,0,0,194429
Jan-24,CES,MU,중국동방항공,국제,HGH,도착,정기,여객,1598,2,11,9423,0,0,18676
Jan-24,CES,MU,중국동방항공,국제,HGH,출발,정기,여객,1801,4,11,573,0,0,26125
Jan-24,CES,MU,중국동방항공,국제,KMG,도착,정기,여객,937,0,10,4382,0,0,14375
Jan-24,CES,MU,중국동방항공,국제,KMG,출발,정기,여객,1011,1,4,439,0,0,16911
Jan-24,CES,MU,중국동방항공,국제,NKG,도착,정기,여객,4493,6,104,64475,0,0,55702
Jan-24,CES,MU,중국동방항공,국제,NKG,출발,정기,여객,3735,9,106,5068,0,0,54870
Jan-24,CES,MU,중국동방항공,국제,PKX,도착,정기,여객,3680,7,56,6705,0,0,90206
Jan-24,CES,MU,중국동방항공,국제,PKX,출발,정기,여객,4943,5,18,6269,0,0,100574
Jan-24,CES,MU,중국동방항공,국제,PVG,도착,정기,여객,16418,20,264,380080,0,0,272242
Jan-24,CES,MU,중국동방항공,국제,PVG,출발,정기,여객,17094,26,113,301784,0,5946,269853
Jan-24,CES,MU,중국동방항공,국제,TAO,도착,정기,여객,9736,17,210,72005,0,0,139663
Jan-24,CES,MU,중국동방항공,국제,TAO,출발,정기,여객,11682,18,155,6010,0,0,153617
Jan-24,CES,MU,중국동방항공,국제,WEH,도착,정기,여객,2645,23,158,32664,0,0,42611
Jan-24,CES,MU,중국동방항공,국제,WEH,출발,정기,여객,3113,14,187,12321,0,0,44313
Jan-24,CES,MU,중국동방항공,국제,WUX,도착,정기,여객,2477,11,9,24780,0,0,30746
Jan-24,CES,MU,중국동방항공,국제,WUX,출발,정기,여객,2516,7,12,274,0,0,30455
Jan-24,CES,MU,중국동방항공,국제,XIY,도착,정기,여객,1169,1,15,1745,0,0,12743
Jan-24,CES,MU,중국동방항공,국제,XIY,출발,정기,여객,939,0,4,21030,0,0,12899
Jan-24,CES,MU,중국동방항공,국제,YNJ,도착,정기,여객,2937,12,6,7094,0,7094,49075
Jan-24,CES,MU,중국동방항공,국제,YNJ,출발,정기,여객,3266,7,17,0,0,0,40785
Jan-24,CES,MU,중국동방항공,국제,YNT,도착,정기,여객,4579,6,318,120550,0,0,69513
Jan-24,CES,MU,중국동방항공,국제,YNT,출발,정기,여객,5797,13,160,104585,0,0,80605
Jan-24,CKK,CK,중국화물항공,국제,PVG,도착,정기,화물,0,0,0,874426,72199,0,0
Jan-24,CKK,CK,중국화물항공,국제,PVG,출발,정기,화물,0,0,0,516412,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,ANC,도착,정기,화물,0,0,0,119992,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,ANC,도착,부정기,화물,0,0,0,63048,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,CAN,출발,정기,화물,0,0,0,16186,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,CAN,출발,부정기,화물,0,0,0,44068,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,CVG,도착,정기,화물,0,0,0,226279,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,CVG,도착,부정기,화물,0,0,0,68377,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,CVG,출발,정기,화물,0,0,0,78202,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,HKG,출발,정기,화물,0,0,0,201871,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,HKG,출발,부정기,화물,0,0,0,79313,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,LAX,도착,정기,화물,0,0,0,111968,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,LAX,도착,부정기,화물,0,0,0,85358,0,0,0
Jan-24,CKS,K4,칼리타항공,국제,NGO,출발,정기,화물,0,0,0,1128007,0,0,0
Jan-24,CLX,CV,카고룩스항공,국제,LUX,도착,정기,화물,0,0,0,345311,0,2200,0
Jan-24,CLX,CV,카고룩스항공,국제,LUX,출발,정기,화물,0,0,0,755015,0,0,0
Jan-24,CLX,CV,카고룩스항공,국제,TPE,출발,정기,화물,0,0,0,81948,0,0,0
Jan-24,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,정기,화물,0,0,0,229007,0,275,0
Jan-24,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,정기,여객,23512,48,663,1003528,0,75899,348913
Jan-24,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,정기,화물,0,0,0,224503,0,0,0
Jan-24,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,정기,여객,25594,73,401,210987,0,12531,426290
Jan-24,CQH,9C,춘추항공,국제,PVG,도착,정기,여객,2930,1,1,1007,0,0,31848
Jan-24,CQH,9C,춘추항공,국제,PVG,출발,정기,여객,2800,0,3,3417,0,2771,37061
Jan-24,CQH,9C,춘추항공,국제,SJW,도착,정기,여객,340,3,0,0,0,0,2499
Jan-24,CQH,9C,춘추항공,국제,SJW,출발,정기,여객,265,3,1,0,0,0,3592
Jan-24,CQH,9C,춘추항공,국제,YTY,도착,정기,여객,993,0,0,0,0,0,9837
Jan-24,CQH,9C,춘추항공,국제,YTY,출발,정기,여객,997,0,0,0,0,0,14614
Jan-24,CRK,HX,홍콩항공,국제,HKG,도착,정기,여객,6512,17,255,334707,0,2378,78644
Jan-24,CRK,HX,홍콩항공,국제,HKG,출발,정기,여객,7759,8,41,137082,0,0,82492
Jan-24,CSC,3U,사천항공,국제,TFU,도착,정기,여객,1512,0,3,0,0,0,18224
Jan-24,CSC,3U,사천항공,국제,TFU,도착,부정기,여객,343,0,1,0,0,0,4128
Jan-24,CSC,3U,사천항공,국제,TFU,출발,정기,여객,1710,3,5,8839,0,0,25387
Jan-24,CSC,3U,사천항공,국제,TFU,출발,부정기,여객,316,0,1,639,0,0,4318
Jan-24,CSH,FM,상하이 항공,국제,PVG,도착,정기,여객,3605,8,148,16142,0,0,49399
Jan-24,CSH,FM,상하이 항공,국제,PVG,출발,정기,여객,4552,8,98,312,0,0,82963
Jan-24,CSN,CZ,중국남방항공,국제,CAN,도착,정기,여객,12207,24,68,157350,0,25659,174305
Jan-24,CSN,CZ,중국남방항공,국제,CAN,출발,정기,여객,13339,33,33,48268,0,3424,217210
Jan-24,CSN,CZ,중국남방항공,국제,CGO,도착,정기,여객,1544,5,30,9263,0,5252,17093
Jan-24,CSN,CZ,중국남방항공,국제,CGO,출발,정기,여객,1720,9,14,95,0,0,25134
Jan-24,CSN,CZ,중국남방항공,국제,CGQ,도착,정기,여객,3992,12,59,6500,0,6320,53324
Jan-24,CSN,CZ,중국남방항공,국제,CGQ,출발,정기,여객,5508,17,40,24979,0,24690,80913
Jan-24,CSN,CZ,중국남방항공,국제,CSX,도착,정기,여객,885,3,13,8604,0,0,10924
Jan-24,CSN,CZ,중국남방항공,국제,CSX,출발,정기,여객,963,1,3,246,0,0,14400
Jan-24,CSN,CZ,중국남방항공,국제,DLC,도착,정기,여객,5522,10,93,110740,0,0,63370
Jan-24,CSN,CZ,중국남방항공,국제,DLC,출발,정기,여객,6847,11,231,50724,0,25312,97556
Jan-24,CSN,CZ,중국남방항공,국제,DNH,도착,부정기,여객,344,0,0,2850,0,0,2827
Jan-24,CSN,CZ,중국남방항공,국제,DNH,출발,부정기,여객,203,0,0,0,0,0,2400
Jan-24,CSN,CZ,중국남방항공,국제,HAK,도착,정기,여객,101,0,0,0,0,0,1922
Jan-24,CSN,CZ,중국남방항공,국제,HAK,출발,정기,여객,134,0,0,1047,0,489,3088
Jan-24,CSN,CZ,중국남방항공,국제,HRB,도착,정기,여객,2291,10,32,3881,0,915,31735
Jan-24,CSN,CZ,중국남방항공,국제,HRB,출발,정기,여객,2531,12,97,8,0,0,40289
Jan-24,CSN,CZ,중국남방항공,국제,MDG,도착,정기,여객,1355,3,0,0,0,0,20998
Jan-24,CSN,CZ,중국남방항공,국제,MDG,출발,정기,여객,1531,8,1,8,0,0,24864
Jan-24,CSN,CZ,중국남방항공,국제,PKX,도착,정기,여객,3822,6,8,52900,0,0,57094
Jan-24,CSN,CZ,중국남방항공,국제,PKX,출발,정기,여객,4716,10,36,400,0,0,80415
Jan-24,CSN,CZ,중국남방항공,국제,PVG,도착,정기,여객,8286,8,54,86189,0,1,91880
Jan-24,CSN,CZ,중국남방항공,국제,PVG,출발,정기,여객,8670,9,227,21966,0,6717,128338
Jan-24,CSN,CZ,중국남방항공,국제,SHE,도착,정기,여객,4380,7,153,14652,0,5886,57732
Jan-24,CSN,CZ,중국남방항공,국제,SHE,출발,정기,여객,6137,18,259,11713,0,5176,96817
Jan-24,CSN,CZ,중국남방항공,국제,SZX,도착,정기,여객,3750,7,20,55930,0,0,42379
Jan-24,CSN,CZ,중국남방항공,국제,SZX,출발,정기,여객,4461,11,5,1121,0,0,62544
Jan-24,CSN,CZ,중국남방항공,국제,WUH,도착,정기,여객,402,1,3,3539,0,0,4329
Jan-24,CSN,CZ,중국남방항공,국제,WUH,출발,정기,여객,492,0,6,105,0,0,6850
Jan-24,CSN,CZ,중국남방항공,국제,YNJ,도착,정기,여객,3534,9,2,7806,0,7806,56943
Jan-24,CSN,CZ,중국남방항공,국제,YNJ,출발,정기,여객,3495,7,14,0,0,0,50645
Jan-24,CSZ,ZH,심천항공,국제,SZX,도착,정기,여객,6001,10,118,93142,0,0,78272
Jan-24,CSZ,ZH,심천항공,국제,SZX,출발,정기,여객,6524,13,86,15633,0,0,93637
Jan-24,CTJ,HT,천진에어카고,국제,DLC,도착,부정기,화물,0,0,0,612,0,0,0
Jan-24,CTJ,HT,천진에어카고,국제,DLC,출발,부정기,화물,0,0,0,10231,0,0,0
Jan-24,CTJ,HT,천진에어카고,국제,YNZ,도착,부정기,화물,0,0,0,122922,0,0,0
Jan-24,CTJ,HT,천진에어카고,국제,YNZ,출발,부정기,화물,0,0,0,6117,0,0,0
Jan-24,CXA,MF,중국하문항공,국제,FOC,도착,부정기,여객,61,0,2,0,0,0,576
Jan-24,CXA,MF,중국하문항공,국제,FOC,출발,부정기,여객,25,0,3,0,0,0,477
Jan-24,CXA,MF,중국하문항공,국제,XMN,도착,정기,여객,4206,12,108,33087,0,0,56143
Jan-24,CXA,MF,중국하문항공,국제,XMN,출발,정기,여객,4845,15,89,15620,0,0,70433
Jan-24,CYZ,CF,중국우정항공,국제,SJW,도착,부정기,화물,0,0,0,118322,0,0,0
Jan-24,CYZ,CF,중국우정항공,국제,XIY,도착,정기,화물,0,0,0,85104,0,87,0
Jan-24,CYZ,CF,중국우정항공,국제,XIY,도착,부정기,화물,0,0,0,61514,0,335,0
Jan-24,CYZ,CF,중국우정항공,국제,XIY,출발,정기,화물,0,0,0,75753,0,0,0
Jan-24,CYZ,CF,중국우정항공,국제,XIY,출발,부정기,화물,0,0,0,77473,0,0,0
Jan-24,DAL,DL,델타항공,국제,ATL,도착,정기,여객,4150,24,3146,15724,0,3286,209010
Jan-24,DAL,DL,델타항공,국제,ATL,출발,정기,여객,5324,18,3949,138550,0,0,278140
Jan-24,DAL,DL,델타항공,국제,DTW,도착,정기,여객,3439,21,3636,30845,0,0,191660
Jan-24,DAL,DL,델타항공,국제,DTW,출발,정기,여객,4750,11,3892,250465,0,0,246780
Jan-24,DAL,DL,델타항공,국제,LAS,도착,정기,여객,575,0,11,0,0,0,11840
Jan-24,DAL,DL,델타항공,국제,LAS,출발,정기,여객,832,0,80,36762,0,0,18660
Jan-24,DAL,DL,델타항공,국제,MSP,도착,정기,여객,3321,32,4044,36933,0,0,197540
Jan-24,DAL,DL,델타항공,국제,MSP,출발,정기,여객,3173,12,4235,318714,0,0,210960
Jan-24,DAL,DL,델타항공,국제,SEA,도착,정기,여객,3030,37,3938,25793,0,3251,173540
Jan-24,DAL,DL,델타항공,국제,SEA,출발,정기,여객,3687,18,4164,227017,0,0,211740
Jan-24,DAL,DL,델타항공,국제,SEA,출발,부정기,화물,0,0,0,7719,0,0,0
Jan-24,DHK,D0,DHL AIR LIMITED,국제,EMA,도착,부정기,화물,0,0,0,8238,0,0,0
Jan-24,DLH,LH,루프트한자항공,국제,FRA,도착,정기,여객,7465,17,405,164830,0,13414,157358
Jan-24,DLH,LH,루프트한자항공,국제,FRA,출발,정기,여객,9043,19,534,174105,0,7065,193416
Jan-24,DLH,LH,루프트한자항공,국제,MUC,도착,정기,여객,4819,15,214,147680,0,163,97230
Jan-24,DLH,LH,루프트한자항공,국제,MUC,출발,정기,여객,5292,16,206,193055,0,11948,112153
Jan-24,ESR,ZE,이스타 항공,국내,CJU,도착,부정기,여객,338,0,0,0,0,0,1319
Jan-24,ESR,ZE,이스타 항공,국제,BKK,도착,정기,여객,5098,7,47,0,0,0,59232
Jan-24,ESR,ZE,이스타 항공,국제,BKK,출발,정기,여객,5354,8,66,0,0,0,54668
Jan-24,ESR,ZE,이스타 항공,국제,CXR,도착,정기,여객,5151,22,0,0,0,0,61605
Jan-24,ESR,ZE,이스타 항공,국제,CXR,출발,정기,여객,5297,30,0,0,0,0,50095
Jan-24,ESR,ZE,이스타 항공,국제,DAD,도착,정기,여객,5062,9,0,0,0,0,56281
Jan-24,ESR,ZE,이스타 항공,국제,DAD,도착,부정기,여객,957,3,0,0,0,0,10202
Jan-24,ESR,ZE,이스타 항공,국제,DAD,출발,정기,여객,5498,13,0,0,0,0,45584
Jan-24,ESR,ZE,이스타 항공,국제,DAD,출발,부정기,여객,1289,1,0,0,0,0,10397
Jan-24,ESR,ZE,이스타 항공,국제,FUK,도착,정기,여객,10143,29,0,0,0,0,103594
Jan-24,ESR,ZE,이스타 항공,국제,FUK,출발,정기,여객,10298,23,2,0,0,0,76049
Jan-24,ESR,ZE,이스타 항공,국제,KIX,도착,정기,여객,10331,12,0,0,0,0,104079
Jan-24,ESR,ZE,이스타 항공,국제,KIX,출발,정기,여객,10914,13,0,0,0,0,88223
Jan-24,ESR,ZE,이스타 항공,국제,NRT,도착,정기,여객,11305,13,0,0,0,0,109473
Jan-24,ESR,ZE,이스타 항공,국제,NRT,출발,정기,여객,13155,17,2,0,0,0,112447
Jan-24,ESR,ZE,이스타 항공,국제,TPE,도착,정기,여객,3204,1,0,0,0,0,35115
Jan-24,ESR,ZE,이스타 항공,국제,TPE,도착,부정기,여객,182,0,0,0,0,0,1653
Jan-24,ESR,ZE,이스타 항공,국제,TPE,출발,정기,여객,2880,4,1,0,0,0,26024
Jan-24,ESR,ZE,이스타 항공,국제,TPE,출발,부정기,여객,180,0,0,0,0,0,2210
Jan-24,ETD,EY,에티하드 항공,국제,AUH,도착,정기,여객,7405,19,183,292919,0,4692,143478
Jan-24,ETD,EY,에티하드 항공,국제,AUH,출발,정기,여객,7536,13,120,411384,55,0,147998
Jan-24,ETH,ET,에티오피아 항공,국제,ADD,도착,정기,여객,2543,9,203,65971,0,214,68514
Jan-24,ETH,ET,에티오피아 항공,국제,ADD,출발,정기,여객,3046,9,165,80948,0,0,124895
Jan-24,ETH,ET,에티오피아 항공,국제,HKG,출발,정기,화물,0,0,0,226728,0,0,0
Jan-24,ETH,ET,에티오피아 항공,국제,NRT,도착,정기,여객,1612,4,5,0,0,0,23114
Jan-24,ETH,ET,에티오피아 항공,국제,NRT,출발,정기,여객,1556,3,6,0,0,0,22564
Jan-24,ETH,ET,에티오피아 항공,국제,OSL,도착,정기,화물,0,0,0,971996,0,0,0
Jan-24,EVA,BR,에바항공,국제,KHH,도착,정기,여객,2832,3,17,100,0,0,39606
Jan-24,EVA,BR,에바항공,국제,KHH,출발,정기,여객,2542,6,103,2349,0,0,48053
Jan-24,EVA,BR,에바항공,국제,TPE,도착,정기,여객,16374,45,722,473873,0,19844,229416
Jan-24,EVA,BR,에바항공,국제,TPE,출발,정기,여객,16130,61,509,438215,0,0,270410
Jan-24,FDX,FX,FedEX항공,국제,ANC,도착,정기,화물,0,0,0,533022,144766,0,0
Jan-24,FDX,FX,FedEX항공,국제,ANC,출발,정기,화물,0,0,0,1026938,163534,0,0
Jan-24,FDX,FX,FedEX항공,국제,CAN,도착,정기,화물,0,0,0,1159530,174462,0,0
Jan-24,FDX,FX,FedEX항공,국제,CAN,출발,정기,화물,0,0,0,896760,73227,0,0
Jan-24,FDX,FX,FedEX항공,국제,HKG,출발,정기,화물,0,0,0,346609,317231,0,0
Jan-24,FDX,FX,FedEX항공,국제,KIX,출발,정기,화물,0,0,0,16403,0,0,0
Jan-24,FDX,FX,FedEX항공,국제,KIX,출발,부정기,화물,0,0,0,13,13,0,0
Jan-24,FDX,FX,FedEX항공,국제,MEM,도착,정기,화물,0,0,0,204169,97934,0,0
Jan-24,FDX,FX,FedEX항공,국제,MEM,도착,부정기,화물,0,0,0,10290,120,0,0
Jan-24,FDX,FX,FedEX항공,국제,MEM,출발,정기,화물,0,0,0,9102,0,0,0
Jan-24,FDX,FX,FedEX항공,국제,NRT,도착,정기,화물,0,0,0,521318,282798,0,0
Jan-24,FDX,FX,FedEX항공,국제,PEK,도착,정기,화물,0,0,0,254348,125130,0,0
Jan-24,FDX,FX,FedEX항공,국제,PEK,출발,정기,화물,0,0,0,64185,56334,0,0
Jan-24,FDX,FX,FedEX항공,국제,PVG,출발,정기,화물,0,0,0,76250,13417,0,0
Jan-24,FDX,FX,FedEX항공,국제,SZX,출발,정기,화물,0,0,0,77636,66996,0,0
Jan-24,FIN,AY,핀에어,국제,HEL,도착,정기,여객,5881,9,294,627324,0,1699,113567
Jan-24,FIN,AY,핀에어,국제,HEL,출발,정기,여객,6639,17,360,434220,0,0,145316
Jan-24,GCR,GS,톈진(천진) 에어라인,국제,TSN,도착,정기,여객,2714,5,0,147,0,0,31397
Jan-24,GCR,GS,톈진(천진) 에어라인,국제,TSN,출발,정기,여객,2849,8,5,5910,0,0,39610
Jan-24,GEC,LH,루프트한자항공,국제,FRA,도착,정기,화물,0,0,0,225854,0,505,0
Jan-24,GEC,LH,루프트한자항공,국제,FRA,출발,정기,화물,0,0,0,690079,0,9705,0
Jan-24,GIA,GA,가루다 인도네시아항공,국제,CGK,도착,정기,여객,3092,16,41,74168,0,0,54877
Jan-24,GIA,GA,가루다 인도네시아항공,국제,CGK,도착,부정기,여객,211,0,0,110,0,0,3555
Jan-24,GIA,GA,가루다 인도네시아항공,국제,CGK,출발,정기,여객,3496,19,38,151164,0,19370,86795
Jan-24,GIA,GA,가루다 인도네시아항공,국제,CGK,출발,부정기,여객,245,0,2,3798,0,0,5889
Jan-24,GIA,GA,가루다 인도네시아항공,국제,DPS,도착,정기,여객,2715,5,31,17918,0,786,44286
Jan-24,GIA,GA,가루다 인도네시아항공,국제,DPS,출발,정기,여객,3395,9,14,72574,0,6550,54571
Jan-24,GTI,5Y,아틀라스항공,국제,AMS,도착,정기,화물,0,0,0,692144,0,0,0
