년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2023-12,AAR,OZ,아시아나항공,국제,YNT,출발,정기,화물,0,0,0,214657,30965,0,0
2023-12,AAR,OZ,아시아나항공,국제,YNZ,도착,정기,여객,595,3,6,0,0,0,10458
2023-12,AAR,OZ,아시아나항공,국제,YNZ,출발,정기,여객,512,1,16,0,0,0,8769
2023-12,ABD,ABD,AIR ATLANTA,국제,FIH,출발,부정기,화물,0,0,0,96762,0,0,0
2023-12,ABL,BX,에어 부산,국제,BKK,도착,정기,여객,6342,9,0,464,0,0,83381
2023-12,ABL,BX,에어 부산,국제,BKK,출발,정기,여객,6399,12,138,0,0,0,77606
2023-12,ABL,BX,에어 부산,국제,CTS,도착,정기,여객,6675,4,0,0,0,0,91314
2023-12,ABL,BX,에어 부산,국제,CTS,출발,정기,여객,6836,7,0,0,0,0,73283
2023-12,ABL,BX,에어 부산,국제,CXR,도착,정기,여객,6128,24,2,0,0,0,78055
2023-12,ABL,BX,에어 부산,국제,CXR,출발,정기,여객,6828,29,2,0,0,0,62608
2023-12,ABL,BX,에어 부산,국제,FUK,도착,정기,여객,13011,55,1,0,0,0,144716
2023-12,ABL,BX,에어 부산,국제,FUK,출발,정기,여객,13415,56,1,0,0,0,99019
2023-12,ABL,BX,에어 부산,국제,KIX,도착,정기,여객,16771,25,0,0,0,0,193698
2023-12,ABL,BX,에어 부산,국제,KIX,출발,정기,여객,16913,26,0,1005,0,0,142345
2023-12,ABL,BX,에어 부산,국제,NRT,도착,정기,여객,11162,20,0,0,0,0,123138
2023-12,ABL,BX,에어 부산,국제,NRT,출발,정기,여객,10558,14,1,966,0,0,100864
2023-12,ABL,BX,에어 부산,국제,TAG,도착,부정기,여객,5709,17,0,0,0,0,61081
2023-12,ABL,BX,에어 부산,국제,TAG,출발,부정기,여객,5826,21,1,0,0,0,56250
2023-12,ABL,BX,에어 부산,국제,VTE,도착,정기,여객,3543,3,4,0,0,0,45188
2023-12,ABL,BX,에어 부산,국제,VTE,출발,정기,여객,3772,2,1,0,0,0,45077
2023-12,ACA,AC,캐나다항공,국제,YVR,도착,정기,여객,4942,61,3984,392675,0,2687,228459
2023-12,ACA,AC,캐나다항공,국제,YVR,출발,정기,여객,5151,56,3760,427939,0,15260,292473
2023-12,ACA,AC,캐나다항공,국제,YYZ,도착,정기,여객,4653,61,4073,98068,0,1912,219975
2023-12,ACA,AC,캐나다항공,국제,YYZ,출발,정기,여객,3298,63,5332,326168,0,14891,287070
2023-12,AFR,AF,프랑스항공,국제,CDG,도착,정기,여객,9009,31,377,415495,0,6198,161510
2023-12,AFR,AF,프랑스항공,국제,CDG,출발,정기,여객,8232,33,396,429123,0,31800,157091
2023-12,AHK,LD,에어홍콩,국제,HKG,도착,정기,화물,0,0,0,1044556,0,0,0
2023-12,AHK,LD,에어홍콩,국제,HKG,출발,정기,화물,0,0,0,1160424,0,0,0
2023-12,AIC,AI,인도항공,국제,DEL,도착,정기,여객,3620,17,317,75438,0,0,98709
2023-12,AIC,AI,인도항공,국제,DEL,출발,정기,여객,3871,21,81,163704,0,6942,105292
2023-12,AIH,KJ,에어인천,국제,CGO,도착,정기,화물,0,0,0,46835,28274,0,0
2023-12,AIH,KJ,에어인천,국제,CGO,도착,부정기,화물,0,0,0,112148,48767,0,0
2023-12,AIH,KJ,에어인천,국제,CGO,출발,정기,화물,0,0,0,23649,4043,0,0
2023-12,AIH,KJ,에어인천,국제,CGO,출발,부정기,화물,0,0,0,30785,267,0,0
2023-12,AIH,KJ,에어인천,국제,CKG,도착,부정기,화물,0,0,0,76463,5498,0,0
2023-12,AIH,KJ,에어인천,국제,CKG,출발,부정기,화물,0,0,0,65328,50,0,0
2023-12,AIH,KJ,에어인천,국제,CTU,도착,정기,화물,0,0,0,130462,4328,0,0
2023-12,AIH,KJ,에어인천,국제,CTU,출발,정기,화물,0,0,0,100671,390,0,0
2023-12,AIH,KJ,에어인천,국제,HAN,도착,정기,화물,0,0,0,309427,18336,0,0
2023-12,AIH,KJ,에어인천,국제,HAN,출발,정기,화물,0,0,0,297124,0,0,0
2023-12,AIH,KJ,에어인천,국제,HFE,도착,부정기,화물,0,0,0,84286,0,0,0
2023-12,AIH,KJ,에어인천,국제,HFE,출발,부정기,화물,0,0,0,47121,1336,0,0
2023-12,AIH,KJ,에어인천,국제,NRT,도착,정기,화물,0,0,0,135280,2765,0,0
2023-12,AIH,KJ,에어인천,국제,NRT,출발,정기,화물,0,0,0,120000,18757,2644,0
2023-12,AIH,KJ,에어인천,국제,TAO,도착,정기,화물,0,0,0,433213,250104,0,0
2023-12,AIH,KJ,에어인천,국제,TAO,출발,정기,화물,0,0,0,265782,16027,0,0
2023-12,AIH,KJ,에어인천,국제,YNT,도착,정기,화물,0,0,0,589336,0,0,0
2023-12,AIH,KJ,에어인천,국제,YNT,출발,정기,화물,0,0,0,525768,184,0,0
2023-12,AJT,M6,아메리제트,국제,GSP,도착,부정기,화물,0,0,0,52597,0,0,0
2023-12,AJT,M6,아메리제트,국제,GSP,출발,부정기,화물,0,0,0,314711,0,0,0
2023-12,AJT,M6,아메리제트,국제,SHE,도착,부정기,화물,0,0,0,160372,0,0,0
2023-12,ALK,UL,스리랑칸 에어라인즈,국제,CMB,도착,정기,여객,1738,2,17,58378,0,256,44507
2023-12,ALK,UL,스리랑칸 에어라인즈,국제,CMB,출발,정기,여객,1625,7,13,124569,0,11622,49591
2023-12,AMU,NX,마카오항공,국제,MFM,도착,정기,여객,4387,7,14,25138,0,2712,56852
2023-12,AMU,NX,마카오항공,국제,MFM,도착,부정기,여객,37,0,0,0,0,0,357
2023-12,AMU,NX,마카오항공,국제,MFM,출발,정기,여객,4472,13,23,3380,0,430,54224
2023-12,AMU,NX,마카오항공,국제,MFM,출발,부정기,여객,138,2,1,0,0,0,1320
2023-12,ANA,NH,전일본항공,국제,NRT,도착,정기,화물,0,0,0,508124,0,60805,0
2023-12,ANA,NH,전일본항공,국제,NRT,출발,정기,화물,0,0,0,1032267,0,43163,0
2023-12,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,도착,정기,여객,3219,23,80,42193,0,933,59728
2023-12,ANZ,NZ,AIR NEW ZEALAND,국제,AKL,출발,정기,여객,2887,25,328,188532,0,3374,67580
2023-12,APG,Z2,필리핀에어아시아,국제,CEB,도착,정기,여객,4786,46,0,362,0,0,38996
2023-12,APG,Z2,필리핀에어아시아,국제,CEB,출발,정기,여객,5085,30,0,822,0,0,35602
2023-12,APG,Z2,필리핀에어아시아,국제,MNL,도착,정기,여객,8607,41,0,7061,0,0,87937
2023-12,APG,Z2,필리핀에어아시아,국제,MNL,출발,정기,여객,9515,47,54,29499,0,0,137140
2023-12,APJ,MM,피치 항공,국제,HND,도착,정기,여객,5464,5,0,0,0,0,40627
2023-12,APJ,MM,피치 항공,국제,HND,출발,정기,여객,5045,4,0,0,0,0,47325
2023-12,APJ,MM,피치 항공,국제,KIX,도착,정기,여객,21884,34,0,0,0,0,172143
2023-12,APJ,MM,피치 항공,국제,KIX,출발,정기,여객,21006,55,0,8463,0,0,162067
2023-12,APZ,YP,에어 프레미아,국제,BCN,도착,부정기,여객,2717,0,0,52647,0,0,47157
2023-12,APZ,YP,에어 프레미아,국제,BCN,출발,부정기,여객,2430,0,0,33645,13107,0,37471
2023-12,APZ,YP,에어 프레미아,국제,BKK,도착,정기,여객,6162,18,52,76783,0,0,88338
2023-12,APZ,YP,에어 프레미아,국제,BKK,출발,정기,여객,6635,45,80,152727,27357,0,93435
2023-12,APZ,YP,에어 프레미아,국제,DAC,도착,부정기,여객,300,12,0,0,0,0,14375
2023-12,APZ,YP,에어 프레미아,국제,DAC,출발,부정기,여객,332,6,0,0,0,0,18072
2023-12,APZ,YP,에어 프레미아,국제,EWR,도착,정기,여객,4910,31,6,49598,0,0,115756
2023-12,APZ,YP,에어 프레미아,국제,EWR,출발,정기,여객,4658,24,104,149664,3586,0,127943
2023-12,APZ,YP,에어 프레미아,국제,FRA,도착,정기,여객,3319,10,0,114061,0,0,60029
2023-12,APZ,YP,에어 프레미아,국제,FRA,출발,정기,여객,3193,11,3,91113,8066,0,56507
2023-12,APZ,YP,에어 프레미아,국제,HNL,출발,부정기,여객,315,0,2,11175,1703,0,5015
2023-12,APZ,YP,에어 프레미아,국제,LAX,도착,정기,여객,6265,24,2,154054,0,327,142474
2023-12,APZ,YP,에어 프레미아,국제,LAX,출발,정기,여객,7012,32,20,411783,28969,10431,178320
2023-12,APZ,YP,에어 프레미아,국제,NRT,도착,정기,여객,6519,17,16,76268,0,0,78890
2023-12,APZ,YP,에어 프레미아,국제,NRT,출발,정기,여객,6589,11,1,163631,19818,0,64978
2023-12,ASV,RS,에어서울,국제,CXR,도착,정기,여객,9347,60,0,0,0,0,107777
2023-12,ASV,RS,에어서울,국제,CXR,출발,정기,여객,9736,67,0,0,0,0,84930
2023-12,ASV,RS,에어서울,국제,DAD,도착,정기,여객,5779,11,0,40895,0,15725,60172
2023-12,ASV,RS,에어서울,국제,DAD,출발,정기,여객,5963,10,0,0,0,0,46233
2023-12,ASV,RS,에어서울,국제,DYG,도착,정기,여객,1241,0,0,0,0,0,16076
2023-12,ASV,RS,에어서울,국제,DYG,출발,정기,여객,1325,0,0,0,0,0,12233
2023-12,ASV,RS,에어서울,국제,FUK,도착,정기,여객,12098,65,3,0,0,0,125345
2023-12,ASV,RS,에어서울,국제,FUK,출발,정기,여객,12050,62,2,0,0,0,93118
2023-12,ASV,RS,에어서울,국제,KIX,도착,정기,여객,11559,26,9,0,0,0,115523
2023-12,ASV,RS,에어서울,국제,KIX,도착,부정기,여객,4738,12,3,0,0,0,50456
2023-12,ASV,RS,에어서울,국제,KIX,출발,정기,여객,12153,33,4,0,0,0,105105
2023-12,ASV,RS,에어서울,국제,KIX,출발,부정기,여객,4881,15,2,0,0,0,39809
2023-12,ASV,RS,에어서울,국제,KLO,도착,정기,여객,3109,5,0,0,0,0,33267
2023-12,ASV,RS,에어서울,국제,KLO,도착,부정기,여객,562,1,0,0,0,0,6122
2023-12,ASV,RS,에어서울,국제,KLO,출발,정기,여객,3121,4,6,0,0,0,29005
2023-12,ASV,RS,에어서울,국제,KLO,출발,부정기,여객,739,1,0,0,0,0,7098
2023-12,ASV,RS,에어서울,국제,NRT,도착,정기,여객,17260,42,9,9002,0,0,185777
2023-12,ASV,RS,에어서울,국제,NRT,출발,정기,여객,17196,42,7,40122,0,15343,156999
2023-12,ASV,RS,에어서울,국제,TAK,도착,정기,여객,5620,16,7,0,0,0,52088
2023-12,ASV,RS,에어서울,국제,TAK,출발,정기,여객,5569,16,0,0,0,0,42220
2023-12,ASV,RS,에어서울,국제,YGJ,도착,정기,여객,2543,7,2,0,0,0,22966
2023-12,ASV,RS,에어서울,국제,YGJ,출발,정기,여객,2583,8,3,0,0,0,19527
2023-12,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,정기,화물,0,0,0,567640,0,5,0
2023-12,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,부정기,화물,0,0,0,9525,0,0,0
2023-12,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,정기,화물,0,0,0,909033,0,0,0
2023-12,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,부정기,화물,0,0,0,206435,0,0,0
2023-12,BOX,3S,에어로로직,국제,FRA,도착,정기,화물,0,0,0,189929,0,0,0
2023-12,BOX,3S,에어로로직,국제,HKG,출발,정기,화물,0,0,0,311355,0,0,0
2023-12,BOX,3S,에어로로직,국제,KIX,출발,정기,화물,0,0,0,202388,0,436,0
2023-12,BOX,3S,에어로로직,국제,LEJ,도착,정기,화물,0,0,0,1479148,0,0,0
2023-12,CAL,CI,중화항공,국제,KHH,도착,정기,여객,4599,18,102,14853,0,0,64107
2023-12,CAL,CI,중화항공,국제,KHH,출발,정기,여객,4586,24,49,19611,0,0,76327
2023-12,CAL,CI,중화항공,국제,TPE,도착,정기,여객,15889,56,424,573276,0,14825,221792
2023-12,CAL,CI,중화항공,국제,TPE,출발,정기,여객,16207,76,998,627724,0,17448,294620
2023-12,CBJ,JD,북경수도항공,국제,TAO,도착,부정기,여객,176,0,0,0,0,0,2072
2023-12,CBJ,JD,북경수도항공,국제,TAO,출발,부정기,여객,611,1,3,0,0,0,10613
2023-12,CCA,CA,중국국제항공,국제,CKG,도착,정기,여객,1422,5,120,1536,0,0,19175
2023-12,CCA,CA,중국국제항공,국제,CKG,출발,정기,여객,1397,4,19,4449,0,0,22322
2023-12,CCA,CA,중국국제항공,국제,HGH,도착,정기,여객,3225,6,55,5490,0,0,42108
2023-12,CCA,CA,중국국제항공,국제,HGH,출발,정기,여객,3428,6,34,13337,0,0,58457
2023-12,CCA,CA,중국국제항공,국제,PEK,도착,정기,여객,7432,17,639,57869,0,0,115674
2023-12,CCA,CA,중국국제항공,국제,PEK,출발,정기,여객,8551,20,205,49538,0,9,159668
2023-12,CCA,CA,중국국제항공,국제,TFU,도착,정기,여객,2066,3,47,1865,0,0,27668
2023-12,CCA,CA,중국국제항공,국제,TFU,출발,정기,여객,2601,7,32,535,0,0,43625
2023-12,CCA,CA,중국국제항공,국제,TSN,도착,정기,여객,1751,4,117,4021,0,0,24072
2023-12,CCA,CA,중국국제항공,국제,TSN,출발,정기,여객,1845,6,39,1925,0,0,32558
2023-12,CCA,CA,중국국제항공,국제,WNZ,도착,정기,여객,862,1,5,1129,0,0,11527
2023-12,CCA,CA,중국국제항공,국제,WNZ,출발,정기,여객,1028,1,5,43,0,0,20904
2023-12,CCA,CA,중국국제항공,국제,YNJ,도착,정기,여객,2173,10,22,0,0,0,43684
2023-12,CCA,CA,중국국제항공,국제,YNJ,출발,정기,여객,2560,13,188,0,0,0,45362
2023-12,CDG,SC,산동항공,국제,TAO,도착,정기,여객,15548,26,242,104918,0,17327,335808
2023-12,CDG,SC,산동항공,국제,TAO,출발,정기,여객,18212,34,529,5711,0,0,315429
2023-12,CDG,SC,산동항공,국제,TNA,도착,정기,여객,5185,11,136,67512,0,0,69546
2023-12,CDG,SC,산동항공,국제,TNA,출발,정기,여객,6649,8,230,2499,0,0,120709
2023-12,CDG,SC,산동항공,국제,YNT,도착,정기,여객,2005,4,95,48020,0,0,40303
2023-12,CDG,SC,산동항공,국제,YNT,출발,정기,여객,2148,7,184,7,0,0,36093
2023-12,CEB,5J,세부퍼시픽항공,국제,CEB,도착,정기,여객,5108,23,0,878,0,0,46186
2023-12,CEB,5J,세부퍼시픽항공,국제,CEB,출발,정기,여객,5039,18,2,15280,0,0,50598
2023-12,CEB,5J,세부퍼시픽항공,국제,MNL,도착,정기,여객,11737,30,1,17130,0,0,144034
2023-12,CEB,5J,세부퍼시픽항공,국제,MNL,출발,정기,여객,12536,42,12,80065,0,0,195719
2023-12,CES,MU,중국동방항공,국제,HGH,도착,정기,여객,2172,2,1,11106,0,0,26684
2023-12,CES,MU,중국동방항공,국제,HGH,출발,정기,여객,2171,8,9,18,0,0,38244
2023-12,CES,MU,중국동방항공,국제,KMG,도착,정기,여객,953,3,22,5274,0,0,18517
2023-12,CES,MU,중국동방항공,국제,KMG,출발,정기,여객,981,2,1,7,0,0,15511
2023-12,CES,MU,중국동방항공,국제,NKG,도착,정기,여객,4889,8,104,41828,0,0,65647
2023-12,CES,MU,중국동방항공,국제,NKG,출발,정기,여객,5566,8,110,4853,0,0,91838
2023-12,CES,MU,중국동방항공,국제,PKX,도착,정기,여객,4379,7,48,2097,0,0,132274
2023-12,CES,MU,중국동방항공,국제,PKX,출발,정기,여객,4736,1,51,5513,0,0,116162
2023-12,CES,MU,중국동방항공,국제,PVG,도착,정기,여객,15424,23,140,418667,0,0,240311
2023-12,CES,MU,중국동방항공,국제,PVG,출발,정기,여객,16866,39,99,283209,0,6816,298996
2023-12,CES,MU,중국동방항공,국제,TAO,도착,정기,여객,8331,11,105,138078,0,697,182794
2023-12,CES,MU,중국동방항공,국제,TAO,출발,정기,여객,10216,23,140,12499,0,0,166556
2023-12,CES,MU,중국동방항공,국제,WEH,도착,정기,여객,2198,7,126,36798,0,0,54387
2023-12,CES,MU,중국동방항공,국제,WEH,출발,정기,여객,2775,9,55,19588,0,0,46185
2023-12,CES,MU,중국동방항공,국제,WUX,도착,정기,여객,2592,7,4,26083,0,0,34189
2023-12,CES,MU,중국동방항공,국제,WUX,출발,정기,여객,2424,12,11,0,0,0,36955
2023-12,CES,MU,중국동방항공,국제,XIY,도착,정기,여객,948,2,6,3348,0,0,12961
2023-12,CES,MU,중국동방항공,국제,XIY,출발,정기,여객,1088,1,3,14763,0,0,18308
2023-12,CES,MU,중국동방항공,국제,YNJ,도착,정기,여객,2069,6,9,0,0,0,44081
2023-12,CES,MU,중국동방항공,국제,YNJ,출발,정기,여객,2070,8,16,0,0,0,31537
2023-12,CES,MU,중국동방항공,국제,YNT,도착,정기,여객,3317,8,263,119301,0,0,57934
2023-12,CES,MU,중국동방항공,국제,YNT,출발,정기,여객,4380,4,157,117095,0,0,67299
2023-12,CKK,CK,중국화물항공,국제,PVG,도착,정기,화물,0,0,0,1049561,65515,0,0
2023-12,CKK,CK,중국화물항공,국제,PVG,출발,정기,화물,0,0,0,740641,0,0,0
2023-12,CKS,K4,칼리타항공,국제,ANC,도착,정기,화물,0,0,0,19556,0,0,0
2023-12,CKS,K4,칼리타항공,국제,ANC,도착,부정기,화물,0,0,0,3342,0,0,0
2023-12,CKS,K4,칼리타항공,국제,CAN,출발,정기,화물,0,0,0,77107,0,0,0
2023-12,CKS,K4,칼리타항공,국제,CAN,출발,부정기,화물,0,0,0,33099,0,0,0
2023-12,CKS,K4,칼리타항공,국제,CVG,도착,정기,화물,0,0,0,786749,0,0,0
2023-12,CKS,K4,칼리타항공,국제,CVG,도착,부정기,화물,0,0,0,210361,0,0,0
2023-12,CKS,K4,칼리타항공,국제,HKG,출발,정기,화물,0,0,0,39026,0,0,0
2023-12,CKS,K4,칼리타항공,국제,HKG,출발,부정기,화물,0,0,0,11875,0,0,0
2023-12,CKS,K4,칼리타항공,국제,JFK,도착,정기,화물,0,0,0,10957,0,0,0
2023-12,CKS,K4,칼리타항공,국제,LAX,도착,정기,화물,0,0,0,179499,0,0,0
2023-12,CKS,K4,칼리타항공,국제,NGO,출발,정기,화물,0,0,0,1391489,0,0,0
2023-12,CKS,K4,칼리타항공,국제,NRT,도착,정기,화물,0,0,0,35593,0,0,0
2023-12,CLX,CV,카고룩스항공,국제,GYD,출발,정기,화물,0,0,0,87576,0,0,0
2023-12,CLX,CV,카고룩스항공,국제,LUX,도착,정기,화물,0,0,0,336773,0,2681,0
2023-12,CLX,CV,카고룩스항공,국제,LUX,출발,정기,화물,0,0,0,884654,0,0,0
2023-12,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,정기,화물,0,0,0,329270,0,15193,0
2023-12,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,정기,여객,25530,86,524,1211219,0,107045,364603
2023-12,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,정기,화물,0,0,0,384417,0,0,0
2023-12,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,정기,여객,26057,84,676,211850,0,19512,447644
2023-12,CQH,9C,춘추항공,국제,PVG,도착,정기,여객,2986,1,0,3974,0,0,32085
2023-12,CQH,9C,춘추항공,국제,PVG,출발,정기,여객,3010,0,3,6980,0,5304,41986
2023-12,CQH,9C,춘추항공,국제,YTY,도착,정기,여객,614,0,0,0,0,0,6308
2023-12,CQH,9C,춘추항공,국제,YTY,출발,정기,여객,1089,0,0,0,0,0,16733
2023-12,CRK,HX,홍콩항공,국제,HKG,도착,정기,여객,5257,10,167,183757,0,2088,64807
2023-12,CRK,HX,홍콩항공,국제,HKG,출발,정기,여객,5461,5,54,154118,0,0,62442
2023-12,CSC,3U,사천항공,국제,TFU,도착,정기,여객,1387,0,8,0,0,0,16740
2023-12,CSC,3U,사천항공,국제,TFU,출발,정기,여객,1611,5,4,5335,0,0,28855
2023-12,CSH,FM,상하이 항공,국제,PVG,도착,정기,여객,2725,6,56,18161,0,0,38247
2023-12,CSH,FM,상하이 항공,국제,PVG,출발,정기,여객,3413,5,105,5360,0,1617,61506
2023-12,CSN,CZ,중국남방항공,국제,CAN,도착,정기,여객,10425,24,161,145244,0,20767,146335
2023-12,CSN,CZ,중국남방항공,국제,CAN,출발,정기,여객,12715,36,53,31117,0,6115,213318
2023-12,CSN,CZ,중국남방항공,국제,CGO,도착,정기,여객,1642,5,18,16580,0,9312,18577
2023-12,CSN,CZ,중국남방항공,국제,CGO,출발,정기,여객,1943,8,10,31,0,0,32218
2023-12,CSN,CZ,중국남방항공,국제,CGQ,도착,정기,여객,3032,8,62,7176,0,5550,42115
2023-12,CSN,CZ,중국남방항공,국제,CGQ,출발,정기,여객,5004,14,86,29437,0,29333,77897
2023-12,CSN,CZ,중국남방항공,국제,CSX,도착,정기,여객,530,0,6,7599,0,0,6484
2023-12,CSN,CZ,중국남방항공,국제,CSX,출발,정기,여객,650,2,5,1963,0,0,10366
2023-12,CSN,CZ,중국남방항공,국제,DLC,도착,정기,여객,4694,10,54,113568,0,0,51516
2023-12,CSN,CZ,중국남방항공,국제,DLC,출발,정기,여객,5910,12,340,56455,0,23910,89794
2023-12,CSN,CZ,중국남방항공,국제,HAK,도착,정기,여객,90,1,0,1304,0,0,1203
2023-12,CSN,CZ,중국남방항공,국제,HAK,출발,정기,여객,146,1,1,468,0,0,2954
2023-12,CSN,CZ,중국남방항공,국제,HRB,도착,정기,여객,1666,4,42,2284,0,833,23126
2023-12,CSN,CZ,중국남방항공,국제,HRB,출발,정기,여객,2085,11,98,220,0,0,33352
2023-12,CSN,CZ,중국남방항공,국제,MDG,도착,정기,여객,1116,7,2,0,0,0,17899
2023-12,CSN,CZ,중국남방항공,국제,MDG,출발,정기,여객,1391,7,1,0,0,0,20501
2023-12,CSN,CZ,중국남방항공,국제,PKX,도착,정기,여객,3323,6,2,50620,0,0,40243
2023-12,CSN,CZ,중국남방항공,국제,PKX,출발,정기,여객,4535,12,19,0,0,0,77006
2023-12,CSN,CZ,중국남방항공,국제,PVG,도착,정기,여객,7424,9,34,73978,0,0,80425
2023-12,CSN,CZ,중국남방항공,국제,PVG,출발,정기,여객,7994,8,362,19527,0,6708,122863
2023-12,CSN,CZ,중국남방항공,국제,SHE,도착,정기,여객,4063,17,80,28876,0,7440,53354
2023-12,CSN,CZ,중국남방항공,국제,SHE,출발,정기,여객,5954,16,381,12235,0,5543,99891
2023-12,CSN,CZ,중국남방항공,국제,SZX,도착,정기,여객,3604,2,11,58701,0,0,40205
2023-12,CSN,CZ,중국남방항공,국제,SZX,출발,정기,여객,3919,7,11,0,0,0,55566
2023-12,CSN,CZ,중국남방항공,국제,WUH,도착,정기,여객,702,1,2,6880,0,0,8019
2023-12,CSN,CZ,중국남방항공,국제,WUH,출발,정기,여객,1295,4,8,745,0,0,21090
2023-12,CSN,CZ,중국남방항공,국제,YNJ,도착,정기,여객,3504,13,3,10195,0,10195,69611
2023-12,CSN,CZ,중국남방항공,국제,YNJ,출발,정기,여객,3938,14,20,0,0,0,61780
2023-12,CSZ,ZH,심천항공,국제,SZX,도착,정기,여객,5934,14,65,103804,0,0,76199
2023-12,CSZ,ZH,심천항공,국제,SZX,출발,정기,여객,6053,16,101,12528,0,0,95959
2023-12,CTJ,HT,천진에어카고,국제,YNZ,도착,부정기,화물,0,0,0,29444,0,0,0
2023-12,CTJ,HT,천진에어카고,국제,YNZ,출발,부정기,화물,0,0,0,1944,0,0,0
2023-12,CXA,MF,중국하문항공,국제,XMN,도착,정기,여객,4544,6,49,35776,0,0,60644
2023-12,CXA,MF,중국하문항공,국제,XMN,출발,정기,여객,4793,13,49,20512,0,0,68859
2023-12,CYZ,CF,중국우정항공,국제,SJW,도착,부정기,화물,0,0,0,74664,0,0,0
2023-12,CYZ,CF,중국우정항공,국제,XIY,도착,정기,화물,0,0,0,57221,0,61,0
2023-12,CYZ,CF,중국우정항공,국제,XIY,도착,부정기,화물,0,0,0,93684,0,78,0
2023-12,CYZ,CF,중국우정항공,국제,XIY,출발,정기,화물,0,0,0,70475,0,0,0
2023-12,CYZ,CF,중국우정항공,국제,XIY,출발,부정기,화물,0,0,0,67475,0,0,0
2023-12,DAL,DL,델타항공,국제,ATL,도착,정기,여객,4421,19,2831,19315,0,4679,196160
2023-12,DAL,DL,델타항공,국제,ATL,출발,정기,여객,5300,25,3735,191911,0,0,272760
2023-12,DAL,DL,델타항공,국제,DTW,도착,정기,여객,4090,21,3442,32764,0,0,202840
2023-12,DAL,DL,델타항공,국제,DTW,출발,정기,여객,4307,16,3935,306882,0,0,230060
2023-12,DAL,DL,델타항공,국제,MSP,도착,정기,여객,4436,20,4107,45527,0,0,222940
2023-12,DAL,DL,델타항공,국제,MSP,출발,정기,여객,3547,14,4402,418704,0,0,222920
2023-12,DAL,DL,델타항공,국제,SEA,도착,정기,여객,3911,22,4118,52387,0,8171,199860
2023-12,DAL,DL,델타항공,국제,SEA,출발,정기,여객,2991,18,4866,273507,0,0,218580
2023-12,DAL,DL,델타항공,국제,SEA,출발,부정기,화물,0,0,0,7198,0,0,0
2023-12,DHK,D0,DHL AIR LIMITED,국제,EMA,도착,부정기,화물,0,0,0,275362,0,0,0
2023-12,DLH,LH,루프트한자항공,국제,FRA,도착,정기,여객,5982,19,555,173010,0,10959,109720
2023-12,DLH,LH,루프트한자항공,국제,FRA,출발,정기,여객,5828,31,268,180833,0,10782,121478
2023-12,DLH,LH,루프트한자항공,국제,MUC,도착,정기,여객,4380,18,428,174664,0,110,76834
2023-12,DLH,LH,루프트한자항공,국제,MUC,출발,정기,여객,4298,13,208,160268,0,6613,85930
2023-12,EOK,RF,에어로케이,국제,KIX,도착,부정기,여객,157,0,0,0,0,0,1604
2023-12,ESR,ZE,이스타 항공,국내,CJU,도착,부정기,여객,773,5,0,0,0,0,2640
2023-12,ESR,ZE,이스타 항공,국제,BKK,도착,정기,여객,5369,4,18,0,0,0,57844
2023-12,ESR,ZE,이스타 항공,국제,BKK,출발,정기,여객,5546,2,53,0,0,0,52213
2023-12,ESR,ZE,이스타 항공,국제,CXR,도착,정기,여객,5267,50,0,0,0,0,57379
2023-12,ESR,ZE,이스타 항공,국제,CXR,출발,정기,여객,5571,50,0,0,0,0,47374
2023-12,ESR,ZE,이스타 항공,국제,DAD,도착,정기,여객,5300,19,0,0,0,0,54782
2023-12,ESR,ZE,이스타 항공,국제,DAD,출발,정기,여객,5577,16,0,0,0,0,42410
2023-12,ESR,ZE,이스타 항공,국제,FUK,도착,정기,여객,10995,50,0,0,0,0,110035
2023-12,ESR,ZE,이스타 항공,국제,FUK,출발,정기,여객,10783,48,0,0,0,0,76236
2023-12,ESR,ZE,이스타 항공,국제,KIX,도착,정기,여객,10650,19,0,0,0,0,104810
2023-12,ESR,ZE,이스타 항공,국제,KIX,출발,정기,여객,10938,16,0,0,0,0,89075
2023-12,ESR,ZE,이스타 항공,국제,NRT,도착,정기,여객,12245,18,0,0,0,0,119794
2023-12,ESR,ZE,이스타 항공,국제,NRT,출발,정기,여객,12293,15,0,0,0,0,97476
2023-12,ESR,ZE,이스타 항공,국제,TPE,도착,정기,여객,2954,4,0,0,0,0,29063
2023-12,ESR,ZE,이스타 항공,국제,TPE,도착,부정기,여객,826,1,0,0,0,0,8380
2023-12,ESR,ZE,이스타 항공,국제,TPE,출발,정기,여객,3199,3,0,0,0,0,23389
2023-12,ESR,ZE,이스타 항공,국제,TPE,출발,부정기,여객,823,3,0,0,0,0,7714
