년도,월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,노선,국가,공항,도착_출발,정기_부정기,여객_화물,운항(편),유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2025,02,JJA,7C,제주항공,국제,일본,일본,CTS,출발,정기,여객,35,5499,5,66,0,0,0,55607
2025,02,JJA,7C,제주항공,국제,일본,일본,FSZ,도착,정기,여객,46,7955,27,54,0,0,0,79122
2025,02,JJA,7C,제주항공,국제,일본,일본,FSZ,출발,정기,여객,46,6815,24,6,0,0,0,63345
2025,02,JJA,7C,제주항공,국제,일본,일본,FUK,도착,정기,여객,112,19942,65,350,0,0,0,204667
2025,02,JJA,7C,제주항공,국제,일본,일본,FUK,출발,정기,여객,112,19042,64,102,0,0,0,152382
2025,02,JJA,7C,제주항공,국제,일본,일본,HIJ,도착,정기,여객,44,7234,22,98,0,0,0,70471
2025,02,JJA,7C,제주항공,국제,일본,일본,HIJ,출발,정기,여객,44,6258,19,111,0,0,0,58269
2025,02,JJA,7C,제주항공,국제,일본,일본,KIX,도착,정기,여객,100,18411,29,252,9534,0,0,186330
2025,02,JJA,7C,제주항공,국제,일본,일본,KIX,출발,정기,여객,100,16695,28,94,891,0,8722,151239
2025,02,JJA,7C,제주항공,국제,일본,일본,KOJ,도착,정기,여객,12,2034,4,15,0,0,0,24986
2025,02,JJA,7C,제주항공,국제,일본,일본,KOJ,출발,정기,여객,12,1697,2,2,0,0,0,16274
2025,02,JJA,7C,제주항공,국제,일본,일본,MYJ,도착,정기,여객,56,9678,33,81,0,0,0,97385
2025,02,JJA,7C,제주항공,국제,일본,일본,MYJ,출발,정기,여객,56,9464,27,86,0,0,0,72332
2025,02,JJA,7C,제주항공,국제,일본,일본,NGO,도착,정기,여객,56,10327,27,114,5303,0,0,115557
2025,02,JJA,7C,제주항공,국제,일본,일본,NGO,출발,정기,여객,56,9300,26,86,438,2087,2942,100225
2025,02,JJA,7C,제주항공,국제,일본,일본,NRT,도착,정기,여객,114,20484,24,246,3082,0,0,223619
2025,02,JJA,7C,제주항공,국제,일본,일본,NRT,출발,정기,여객,114,18828,25,285,7428,0,0,188921
2025,02,JJA,7C,제주항공,국제,일본,일본,OIT,도착,정기,여객,28,4534,27,6,0,0,0,51185
2025,02,JJA,7C,제주항공,국제,일본,일본,OIT,출발,정기,여객,28,4370,29,0,0,0,0,41477
2025,02,JJA,7C,제주항공,국제,일본,일본,OKA,도착,정기,여객,28,4807,84,59,0,0,0,52241
2025,02,JJA,7C,제주항공,국제,일본,일본,OKA,출발,정기,여객,28,4570,80,25,0,0,0,41413
2025,02,JJA,7C,제주항공,국제,중국,중국,HRB,도착,정기,여객,10,1540,2,45,0,0,0,24680
2025,02,JJA,7C,제주항공,국제,중국,중국,HRB,출발,정기,여객,10,866,0,45,0,0,0,12725
2025,02,JJA,7C,제주항공,국제,중국,중국,JMU,도착,정기,여객,4,707,1,1,0,0,0,13821
2025,02,JJA,7C,제주항공,국제,중국,중국,JMU,출발,정기,여객,4,496,0,0,0,0,0,8796
2025,02,JJA,7C,제주항공,국제,중국,중국,TAO,도착,정기,여객,28,4481,7,357,9881,0,0,67236
2025,02,JJA,7C,제주항공,국제,중국,중국,TAO,출발,정기,여객,28,3502,7,351,11839,290,0,37327
2025,02,JJA,7C,제주항공,국제,중국,중국,WEH,도착,정기,여객,28,4617,10,211,22281,0,0,86401
2025,02,JJA,7C,제주항공,국제,중국,중국,WEH,출발,정기,여객,28,3973,13,340,6948,0,0,52628
2025,02,JJA,7C,제주항공,국제,중국,중국,YNJ,도착,정기,여객,24,3485,11,5,0,0,17161,52410
2025,02,JJA,7C,제주항공,국제,중국,중국,YNJ,출발,정기,여객,24,3415,5,61,0,0,0,44908
2025,02,JJA,7C,제주항공,국제,중국,중국,YNT,도착,정기,화물,1,0,0,0,14044,0,0,0
2025,02,JJA,7C,제주항공,국제,중국,중국,YNT,출발,정기,화물,1,0,0,0,0,0,0,0
2025,02,JJA,7C,제주항공,국제,동북아,대만,TPE,도착,정기,여객,28,4650,9,27,3625,0,702,52190
2025,02,JJA,7C,제주항공,국제,동북아,대만,TPE,출발,정기,여객,28,5019,9,11,21865,0,0,45378
2025,02,JJA,7C,제주항공,국제,동북아,마카오,MFM,도착,정기,여객,28,3935,23,11,0,0,0,33949
2025,02,JJA,7C,제주항공,국제,동북아,마카오,MFM,출발,정기,여객,28,4454,29,19,0,0,0,34863
2025,02,JJA,7C,제주항공,국제,동북아,홍콩,HKG,도착,정기,여객,56,8196,14,270,34756,0,0,83201
2025,02,JJA,7C,제주항공,국제,동북아,홍콩,HKG,출발,정기,여객,56,9447,9,519,13452,0,0,89026
2025,02,JJA,7C,제주항공,국제,동북아,몽골,UBN,도착,정기,여객,8,1289,4,120,0,0,0,21344
2025,02,JJA,7C,제주항공,국제,동북아,몽골,UBN,출발,정기,여객,8,1321,11,134,499,105,195,25390
2025,02,JJA,7C,제주항공,국제,동남아,라오스,VTE,도착,정기,여객,28,4303,8,102,15288,0,60,47720
2025,02,JJA,7C,제주항공,국제,동남아,라오스,VTE,출발,정기,여객,28,3856,4,79,355,0,540,44580
2025,02,JJA,7C,제주항공,국제,동남아,말레이시아,BKI,도착,정기,여객,28,4180,22,123,0,0,0,49126
2025,02,JJA,7C,제주항공,국제,동남아,말레이시아,BKI,출발,정기,여객,28,4248,19,70,0,0,0,44902
2025,02,JJA,7C,제주항공,국제,동남아,베트남,CXR,도착,정기,여객,28,4790,29,65,0,0,0,58834
2025,02,JJA,7C,제주항공,국제,동남아,베트남,CXR,출발,정기,여객,28,4741,32,38,0,0,0,42592
2025,02,JJA,7C,제주항공,국제,동남아,베트남,DAD,도착,정기,여객,45,7721,53,151,19154,0,0,90371
2025,02,JJA,7C,제주항공,국제,동남아,베트남,DAD,출발,정기,여객,44,7283,47,152,3189,0,0,65174
2025,02,JJA,7C,제주항공,국제,동남아,베트남,DLI,도착,정기,여객,28,2748,9,11,0,0,0,35778
2025,02,JJA,7C,제주항공,국제,동남아,베트남,DLI,출발,정기,여객,28,2953,4,5,0,0,0,32330
2025,02,JJA,7C,제주항공,국제,동남아,베트남,HAN,도착,정기,여객,28,4380,16,356,25668,0,0,67998
2025,02,JJA,7C,제주항공,국제,동남아,베트남,HAN,출발,정기,여객,28,3682,8,242,12440,0,3261,47600
2025,02,JJA,7C,제주항공,국제,동남아,베트남,PQC,도착,정기,여객,28,4515,46,222,0,0,0,55849
2025,02,JJA,7C,제주항공,국제,동남아,베트남,PQC,출발,정기,여객,28,4419,35,176,0,0,0,43327
2025,02,JJA,7C,제주항공,국제,동남아,인도네시아,BTH,도착,정기,여객,8,813,1,1,0,0,0,12195
2025,02,JJA,7C,제주항공,국제,동남아,인도네시아,BTH,출발,정기,여객,8,730,2,2,0,0,0,10802
2025,02,JJA,7C,제주항공,국제,동남아,인도네시아,DPS,도착,정기,여객,28,3198,12,215,0,0,0,41176
2025,02,JJA,7C,제주항공,국제,동남아,인도네시아,DPS,출발,정기,여객,28,2339,4,27,0,0,0,25490
2025,02,JJA,7C,제주항공,국제,동남아,태국,BKK,도착,정기,여객,42,7428,17,112,37340,0,0,90404
2025,02,JJA,7C,제주항공,국제,동남아,태국,BKK,출발,정기,여객,42,7052,20,181,2167,0,0,80689
2025,02,JJA,7C,제주항공,국제,동남아,태국,CNX,도착,정기,여객,28,4564,11,84,0,0,0,56286
2025,02,JJA,7C,제주항공,국제,동남아,태국,CNX,출발,정기,여객,28,4026,10,113,0,0,0,41933
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,CEB,도착,정기,여객,28,4768,29,272,717,0,0,60563
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,CEB,출발,정기,여객,28,4352,27,187,5915,106,0,50923
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,CRK,도착,정기,여객,28,4035,8,221,0,0,0,51954
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,CRK,출발,정기,여객,28,3435,6,209,8210,0,0,48581
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,MNL,도착,정기,여객,28,4130,17,585,39,0,0,58038
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,MNL,출발,정기,여객,28,3373,17,640,13968,0,3092,63781
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,TAG,도착,정기,여객,52,8017,33,46,0,0,0,90186
2025,02,JJA,7C,제주항공,국제,동남아,필리핀,TAG,출발,정기,여객,51,6980,32,27,0,0,0,73141
2025,02,JJA,7C,제주항공,국제,대양주,괌,GUM,도착,정기,여객,31,5319,77,98,0,0,0,66323
2025,02,JJA,7C,제주항공,국제,대양주,괌,GUM,출발,정기,여객,30,4551,71,72,3781,448,0,50156
2025,02,JJA,7C,제주항공,국제,대양주,사이판,SPN,도착,정기,여객,56,7504,47,687,0,0,0,101496
2025,02,JJA,7C,제주항공,국제,대양주,사이판,SPN,출발,정기,여객,56,7492,44,350,15012,54,0,86579
2025,02,JNA,LJ,진 에어,국제,일본,일본,CTS,도착,정기,여객,44,11297,16,261,0,0,0,138567
2025,02,JNA,LJ,진 에어,국제,일본,일본,CTS,출발,정기,여객,44,10919,20,257,0,0,0,109146
2025,02,JNA,LJ,진 에어,국제,일본,일본,FUK,도착,정기,여객,84,18714,63,101,0,0,0,193710
2025,02,JNA,LJ,진 에어,국제,일본,일본,FUK,도착,부정기,여객,24,4448,17,11,0,0,0,46452
2025,02,JNA,LJ,진 에어,국제,일본,일본,FUK,출발,정기,여객,84,17908,61,118,0,0,0,151116
2025,02,JNA,LJ,진 에어,국제,일본,일본,FUK,출발,부정기,여객,24,4163,21,52,0,0,738,30578
2025,02,JNA,LJ,진 에어,국제,일본,일본,KIX,도착,정기,여객,112,23461,41,117,90532,0,0,247882
2025,02,JNA,LJ,진 에어,국제,일본,일본,KIX,도착,부정기,여객,7,1253,4,1,0,0,0,12875
2025,02,JNA,LJ,진 에어,국제,일본,일본,KIX,출발,정기,여객,112,22789,33,172,73489,0,24053,190696
2025,02,JNA,LJ,진 에어,국제,일본,일본,KIX,출발,부정기,여객,7,1119,0,0,0,0,0,8808
2025,02,JNA,LJ,진 에어,국제,일본,일본,KKJ,도착,정기,여객,28,4929,12,2,0,0,0,53535
2025,02,JNA,LJ,진 에어,국제,일본,일본,KKJ,출발,정기,여객,28,4911,12,2,0,0,0,42758
2025,02,JNA,LJ,진 에어,국제,일본,일본,NGO,도착,정기,여객,56,10368,21,90,0,0,0,108998
2025,02,JNA,LJ,진 에어,국제,일본,일본,NGO,출발,정기,여객,56,10028,29,115,0,0,0,101679
2025,02,JNA,LJ,진 에어,국제,일본,일본,NRT,도착,정기,여객,112,23529,37,190,139235,0,1,255903
2025,02,JNA,LJ,진 에어,국제,일본,일본,NRT,도착,부정기,여객,10,1557,0,0,0,0,0,17753
2025,02,JNA,LJ,진 에어,국제,일본,일본,NRT,출발,정기,여객,112,22346,36,389,82158,0,50800,213488
2025,02,JNA,LJ,진 에어,국제,일본,일본,NRT,출발,부정기,여객,9,1264,1,7,0,0,0,12815
2025,02,JNA,LJ,진 에어,국제,일본,일본,OKA,도착,정기,여객,28,8269,219,27,0,0,0,88964
2025,02,JNA,LJ,진 에어,국제,일본,일본,OKA,출발,정기,여객,28,8082,242,22,0,0,0,70572
2025,02,JNA,LJ,진 에어,국제,일본,일본,SHI,도착,정기,여객,20,2766,35,3,0,0,0,36953
2025,02,JNA,LJ,진 에어,국제,일본,일본,SHI,출발,정기,여객,20,2437,38,0,0,0,0,26849
2025,02,JNA,LJ,진 에어,국제,일본,일본,TAK,도착,정기,여객,28,4977,7,60,0,0,0,50348
2025,02,JNA,LJ,진 에어,국제,일본,일본,TAK,출발,정기,여객,28,4406,15,55,0,0,0,37063
2025,02,JNA,LJ,진 에어,국제,동북아,대만,RMQ,도착,정기,여객,28,4827,20,15,0,0,0,53341
2025,02,JNA,LJ,진 에어,국제,동북아,대만,RMQ,출발,정기,여객,28,5036,8,55,0,0,0,49703
2025,02,JNA,LJ,진 에어,국제,동북아,대만,TPE,도착,정기,여객,28,10346,12,67,64997,0,0,115880
2025,02,JNA,LJ,진 에어,국제,동북아,대만,TPE,출발,정기,여객,28,10676,10,54,123427,0,4760,94111
2025,02,JNA,LJ,진 에어,국제,동북아,마카오,MFM,도착,정기,여객,8,1297,4,33,0,0,0,12913
2025,02,JNA,LJ,진 에어,국제,동북아,마카오,MFM,출발,정기,여객,9,1500,4,62,380,0,0,15335
2025,02,JNA,LJ,진 에어,국제,동북아,홍콩,HKG,도착,정기,여객,14,2359,3,116,9754,0,0,25698
2025,02,JNA,LJ,진 에어,국제,동북아,홍콩,HKG,출발,정기,여객,14,2395,2,100,3031,0,0,30377
2025,02,JNA,LJ,진 에어,국제,동남아,라오스,VTE,도착,정기,여객,28,4588,4,189,0,0,0,59137
2025,02,JNA,LJ,진 에어,국제,동남아,라오스,VTE,출발,정기,여객,28,4349,0,150,0,0,0,55742
2025,02,JNA,LJ,진 에어,국제,동남아,말레이시아,BKI,도착,정기,여객,28,4671,13,179,22,0,0,58794
2025,02,JNA,LJ,진 에어,국제,동남아,말레이시아,BKI,출발,정기,여객,28,4714,12,96,2642,0,0,52118
2025,02,JNA,LJ,진 에어,국제,동남아,베트남,CXR,도착,정기,여객,56,9776,53,36,0,0,0,119234
2025,02,JNA,LJ,진 에어,국제,동남아,베트남,CXR,출발,정기,여객,56,9684,63,23,0,0,0,89678
2025,02,JNA,LJ,진 에어,국제,동남아,베트남,DAD,도착,정기,여객,28,6784,20,186,104842,0,0,82688
2025,02,JNA,LJ,진 에어,국제,동남아,베트남,DAD,출발,정기,여객,28,6843,12,113,60,0,0,61683
2025,02,JNA,LJ,진 에어,국제,동남아,베트남,PQC,도착,정기,여객,28,9997,97,70,0,0,0,120769
2025,02,JNA,LJ,진 에어,국제,동남아,베트남,PQC,출발,정기,여객,28,9921,92,50,0,0,0,96631
2025,02,JNA,LJ,진 에어,국제,동남아,태국,BKK,도착,정기,여객,28,10147,17,233,343852,0,0,135221
2025,02,JNA,LJ,진 에어,국제,동남아,태국,BKK,출발,정기,여객,28,9806,25,177,193755,0,7647,110914
2025,02,JNA,LJ,진 에어,국제,동남아,태국,CNX,도착,정기,여객,28,4715,2,21,0,0,0,60072
2025,02,JNA,LJ,진 에어,국제,동남아,태국,CNX,출발,정기,여객,28,4630,5,13,0,0,0,49965
2025,02,JNA,LJ,진 에어,국제,동남아,태국,HKT,도착,정기,여객,28,4805,14,166,0,0,0,60140
2025,02,JNA,LJ,진 에어,국제,동남아,태국,HKT,출발,정기,여객,28,4597,13,145,2471,0,0,48002
2025,02,JNA,LJ,진 에어,국제,동남아,필리핀,CEB,도착,정기,여객,28,4832,21,153,120,0,0,58065
2025,02,JNA,LJ,진 에어,국제,동남아,필리핀,CEB,출발,정기,여객,29,4883,23,120,0,0,0,52435
2025,02,JNA,LJ,진 에어,국제,동남아,필리핀,CRK,도착,정기,여객,28,4595,12,225,2291,0,0,64819
2025,02,JNA,LJ,진 에어,국제,동남아,필리핀,CRK,출발,정기,여객,29,4739,13,234,1158,0,0,69016
2025,02,JNA,LJ,진 에어,국제,동남아,필리핀,TAG,도착,정기,여객,28,4826,12,46,0,0,0,53260
2025,02,JNA,LJ,진 에어,국제,동남아,필리핀,TAG,출발,정기,여객,28,4662,12,8,0,0,0,47779
2025,02,JNA,LJ,진 에어,국제,대양주,괌,GUM,도착,정기,여객,56,9195,115,43,0,0,0,115036
2025,02,JNA,LJ,진 에어,국제,대양주,괌,GUM,출발,정기,여객,56,8921,115,58,0,0,0,102882
2025,02,JST,JQ,젯스타,국제,대양주,호주,BNE,도착,정기,여객,12,3684,14,2,13970,0,1198,57812
2025,02,JST,JQ,젯스타,국제,대양주,호주,BNE,출발,정기,여객,12,3713,14,68,53207,0,4673,70089
2025,02,JST,JQ,젯스타,국제,대양주,호주,SYD,도착,정기,여객,16,4609,8,6,13672,0,2785,66310
2025,02,JST,JQ,젯스타,국제,대양주,호주,SYD,출발,정기,여객,15,4736,8,50,30325,0,10846,69080
2025,02,KAL,KE,대한항공,국내,한국,한국,CJU,도착,부정기,여객,1,59,0,0,0,0,0,197
2025,02,KAL,KE,대한항공,국내,한국,한국,PUS,도착,정기,여객,166,16132,75,0,0,0,0,318392
2025,02,KAL,KE,대한항공,국내,한국,한국,PUS,출발,정기,여객,166,15610,65,0,0,0,0,313746
2025,02,KAL,KE,대한항공,국내,한국,한국,TAE,도착,정기,여객,28,2058,15,0,0,0,0,42518
2025,02,KAL,KE,대한항공,국내,한국,한국,TAE,출발,정기,여객,28,2112,10,0,0,0,0,49075
2025,02,KAL,KE,대한항공,국제,일본,일본,AOJ,도착,정기,여객,12,1699,1,207,0,0,0,26541
2025,02,KAL,KE,대한항공,국제,일본,일본,AOJ,출발,정기,여객,12,1672,3,92,0,0,0,21182
2025,02,KAL,KE,대한항공,국제,일본,일본,CTS,도착,정기,여객,56,12299,28,1439,2554,70733,0,214290
2025,02,KAL,KE,대한항공,국제,일본,일본,CTS,출발,정기,여객,56,11891,24,797,5568,19053,0,159193
2025,02,KAL,KE,대한항공,국제,일본,일본,FUK,도착,정기,여객,112,26998,207,1689,51198,224081,9708,346045
2025,02,KAL,KE,대한항공,국제,일본,일본,FUK,출발,정기,여객,112,26489,221,855,17881,207987,16166,250746
2025,02,KAL,KE,대한항공,국제,일본,일본,HND,도착,정기,여객,28,5594,3,1447,8811,5046,0,86709
2025,02,KAL,KE,대한항공,국제,일본,일본,HND,도착,부정기,여객,2,539,2,0,0,0,0,6489
2025,02,KAL,KE,대한항공,국제,일본,일본,HND,출발,정기,여객,28,5301,14,560,710,924,0,70664
2025,02,KAL,KE,대한항공,국제,일본,일본,KIJ,도착,정기,여객,12,1478,6,202,7,0,0,23528
2025,02,KAL,KE,대한항공,국제,일본,일본,KIJ,출발,정기,여객,12,1599,4,92,231,2,0,20751
2025,02,KAL,KE,대한항공,국제,일본,일본,KIX,도착,정기,화물,20,0,0,0,518756,707164,0,0
2025,02,KAL,KE,대한항공,국제,일본,일본,KIX,도착,정기,여객,111,26061,86,3374,191547,158016,29651,355419
2025,02,KAL,KE,대한항공,국제,일본,일본,KIX,도착,부정기,여객,2,338,1,0,0,0,0,4438
2025,02,KAL,KE,대한항공,국제,일본,일본,KIX,출발,정기,화물,20,0,0,0,205210,695824,2542,0
2025,02,KAL,KE,대한항공,국제,일본,일본,KIX,출발,정기,여객,111,25658,87,1564,133737,352867,81325,266607
2025,02,KAL,KE,대한항공,국제,일본,일본,KIX,출발,부정기,여객,2,327,0,0,0,0,0,2973
2025,02,KAL,KE,대한항공,국제,일본,일본,KKJ,도착,정기,화물,4,0,0,0,47056,280401,0,0
2025,02,KAL,KE,대한항공,국제,일본,일본,KKJ,도착,부정기,화물,1,0,0,0,7274,71912,0,0
2025,02,KAL,KE,대한항공,국제,일본,일본,KKJ,출발,정기,화물,4,0,0,0,2798,10408,0,0
2025,02,KAL,KE,대한항공,국제,일본,일본,KKJ,출발,부정기,화물,1,0,0,0,0,55320,0,0
2025,02,KAL,KE,대한항공,국제,일본,일본,KMJ,도착,정기,여객,28,4756,6,38,150,0,0,74537
2025,02,KAL,KE,대한항공,국제,일본,일본,KMJ,출발,정기,여객,28,4329,8,15,0,0,0,56771
2025,02,KAL,KE,대한항공,국제,일본,일본,KMQ,도착,정기,여객,12,1382,7,328,0,0,0,19335
2025,02,KAL,KE,대한항공,국제,일본,일본,KMQ,출발,정기,여객,12,1396,8,73,0,0,0,16484
2025,02,KAL,KE,대한항공,국제,일본,일본,KOJ,도착,정기,여객,28,4554,8,132,918,0,0,91275
2025,02,KAL,KE,대한항공,국제,일본,일본,KOJ,출발,정기,여객,28,4601,7,56,310,0,0,84877
2025,02,KAL,KE,대한항공,국제,일본,일본,NGO,도착,정기,여객,53,8483,28,2535,27598,118886,9811,130557
2025,02,KAL,KE,대한항공,국제,일본,일본,NGO,출발,정기,여객,53,8807,30,1051,45964,130471,14215,122017
2025,02,KAL,KE,대한항공,국제,일본,일본,NGS,도착,정기,여객,16,2370,8,111,0,0,0,34844
2025,02,KAL,KE,대한항공,국제,일본,일본,NGS,출발,정기,여객,16,2490,10,35,0,0,0,30168
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,도착,정기,화물,24,0,0,0,972990,971729,5657,0
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,도착,정기,여객,113,21196,54,2762,66946,195565,14680,316820
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,도착,부정기,화물,7,0,0,0,53910,322688,722,0
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,도착,부정기,여객,2,532,0,0,0,0,0,5904
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,출발,정기,화물,24,0,0,0,449625,953995,107720,0
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,출발,정기,여객,112,19248,51,2009,95384,148537,43823,242509
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,출발,부정기,화물,7,0,0,0,62031,254773,6673,0
2025,02,KAL,KE,대한항공,국제,일본,일본,NRT,출발,부정기,여객,2,546,0,0,0,0,0,4787
2025,02,KAL,KE,대한항공,국제,일본,일본,OKA,도착,정기,여객,28,4491,76,378,20,0,0,72557
2025,02,KAL,KE,대한항공,국제,일본,일본,OKA,출발,정기,여객,28,4579,75,149,151,6308,0,62153
2025,02,KAL,KE,대한항공,국제,일본,일본,OKJ,도착,정기,여객,16,2021,11,474,25,0,0,28965
2025,02,KAL,KE,대한항공,국제,일본,일본,OKJ,출발,정기,여객,16,2087,9,51,21,0,0,22755
2025,02,KAL,KE,대한항공,국제,일본,일본,SHM,도착,부정기,여객,1,154,0,0,85,0,0,2258
2025,02,KAL,KE,대한항공,국제,중국,중국,CAN,도착,정기,화물,32,0,0,0,224100,2584366,780,0
2025,02,KAL,KE,대한항공,국제,중국,중국,CAN,도착,정기,여객,27,3749,12,1559,1164,295405,16938,95431
2025,02,KAL,KE,대한항공,국제,중국,중국,CAN,도착,부정기,화물,4,0,0,0,19025,297121,1249,0
2025,02,KAL,KE,대한항공,국제,중국,중국,CAN,출발,정기,화물,32,0,0,0,400024,496857,54309,0
2025,02,KAL,KE,대한항공,국제,중국,중국,CAN,출발,정기,여객,27,4596,17,1188,17025,127917,8,92229
2025,02,KAL,KE,대한항공,국제,중국,중국,CAN,출발,부정기,화물,4,0,0,0,0,0,0,0
2025,02,KAL,KE,대한항공,국제,중국,중국,CGO,도착,정기,화물,7,0,0,0,17785,316049,18855,0
2025,02,KAL,KE,대한항공,국제,중국,중국,CGO,도착,정기,여객,16,2123,12,594,15,0,0,46559
2025,02,KAL,KE,대한항공,국제,중국,중국,CGO,출발,정기,화물,7,0,0,0,28670,59234,0,0
2025,02,KAL,KE,대한항공,국제,중국,중국,CGO,출발,정기,여객,16,1576,9,443,1160,7362,0,27971
2025,02,KAL,KE,대한항공,국제,중국,중국,CSX,도착,정기,여객,12,1346,6,300,5853,778,0,24516
2025,02,KAL,KE,대한항공,국제,중국,중국,CSX,출발,정기,여객,12,1172,1,132,918,44,0,14770
